rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
1834,موضة,fashion; style,True,True,fashion|style,True,True,style,True,True,verified_strong
1835,خصوصي,private; personal; special,True,True,private|special,False,False,,True,True,verified
1836,ج,J; 3rd; (pounds; lira); (answer); (republic); (gram),True,False,,True,False,,True,True,explicit_review_required
1837,أثبت,ascertain; establish,True,True,establish,True,True,establish,True,True,verified_strong
1838,مدار,orbit; sphere; axis; pivot,True,True,orbit,True,True,orbit,True,True,verified_strong
1839,جدة,grandmother,True,True,grandmother,True,True,grandmother,True,True,verified_strong
1840,مخيم,camp; refugee camp,True,True,camp,True,True,camp,True,True,verified_strong
1841,مرسوم,decree; ordinance; statute,True,True,decree,True,True,decree,True,True,verified_strong
1842,مسجل,registered; recorded,True,False,,True,False,,True,True,explicit_review_required
1843,ملكي,royal,True,True,royal,True,False,,True,True,verified
1844,كانون,stove,True,False,,False,False,,True,True,explicit_review_required
1845,تحكم,control; controlling,True,True,control,True,True,control|controll,True,True,verified_strong
1846,تشطيب,finishing touches; completion; refurbishing,False,False,,False,False,,True,True,explicit_review_required
1847,راحة,rest; repose; leisure,True,True,leisure|rest,True,True,leisure,True,True,verified_strong
1848,ضروري,necessary; requisite,True,True,necessary,True,True,necessary,True,True,verified_strong
1849,لافت,attracting; turning,False,False,,False,False,,True,True,explicit_review_required
1850,شعري,poetic,True,True,poetic,False,False,,True,True,verified
1851,أد,befall; afflict,False,False,,False,False,,True,True,explicit_review_required
1852,مصرف,bank,True,True,bank,False,False,,True,True,verified
1853,نبات,plants; vegetation,True,True,plant|veget,True,True,plant|veget,True,True,verified_strong
1854,شهير,famous; well-known,True,True,famou,False,False,,True,True,verified
1855,عمومي,general; public; common,True,True,general|public,False,False,,True,True,verified
1856,محاكمة,judicial proceeding; legal prosecution,True,False,,True,False,,True,True,explicit_review_required
1857,توقيت,time standard,True,False,,True,True,time,True,True,verified
1858,سرطان,crayfish,True,False,,True,False,,True,True,explicit_review_required
1859,فتوى,fatwa; legal opinion,True,True,fatwa|legal|opinion,False,False,,True,True,verified
1860,دستوري,constitutional,True,True,constitutional,False,False,,True,True,verified
1861,فحص,examination; checkup; scrutiny,True,False,,True,True,examin|scrutiny,True,True,verified
1862,تدريبي,training; coaching; practice,False,False,,False,False,,True,True,explicit_review_required
1863,هواء,air; atmosphere; climate,True,True,air|atmosphere,True,True,air,True,True,verified_strong
1864,حيوي,vital; lively; biological,True,True,vital,True,True,biological,True,True,verified_strong
1865,مسافر,traveling; traveler; passenger,True,False,,True,True,passenger|traveler,True,True,verified
1866,جاهز,prepared; equipped,True,True,equipp|prepar,False,False,,True,True,verified
1867,تأسيس,establishment; creation; installation,True,False,,True,True,establish,True,True,verified
1868,محمول,mobile (phone); carried,True,True,carr|mobile|phone,False,False,,True,True,verified
1869,مصالحة,conciliation; compromise,True,False,,False,False,,True,True,explicit_review_required
1870,أعظم,greater; greatest; major,True,True,greater|greatest,True,False,,True,True,verified
1871,سلبي,negative; passive,True,True,negative|passive,False,False,,True,True,verified
1872,قطعة,piece; portion; segment,True,True,piece|segment,True,True,piece|portion,True,True,verified_strong
1873,إرشاد,guidance; advice; counseling; instruction,True,True,guidance,True,True,guidance|instruction,True,True,verified_strong
1874,عشب,grass; vegetation,True,True,gras,True,True,gras,True,True,verified_strong
1875,أسف,regret; sorry,True,True,regret,True,True,regret|sorry,True,True,verified_strong
1876,أكسسوار,accessory,False,False,,False,False,,True,True,explicit_review_required
1877,إنقاذ,rescue; salvation; relief,True,True,relief|rescue|salv,False,False,,True,True,verified
1878,عكس,opposite; contrary,True,True,contrary|opposite,True,True,contrary|opposite,True,True,verified_strong
1879,ريف,country; rural area; countryside,True,True,area|countryside|rural,True,True,area|country|rural,True,True,verified_strong
1880,لغز,mystery; enigma; riddle,True,True,mystery|riddle,False,False,,True,True,verified
1881,توحيد,unification; standardization,True,False,,True,True,unific,True,True,verified
1882,مطلق,absolute; unlimited,True,True,absolute|unlimit,False,False,,True,True,verified
1883,دل,point; indicate,True,True,indicate,True,True,indicate|point,True,True,verified_strong
1884,مخدر,anesthetic,True,True,anesthetic,True,False,,True,True,verified
1885,صفر,zero,True,True,zero,True,True,zero,True,True,verified_strong
1886,كتلة,blocs; groups,True,True,bloc,True,False,,True,True,verified
1887,تلميذ,student; pupil,True,True,pupil|student,True,True,pupil|student,True,True,verified_strong
1888,مواصلة,continuation; continue,True,False,,False,False,,True,True,explicit_review_required
1889,تأكد,assurance; conviction,True,False,,True,False,,True,True,explicit_review_required
1890,عجيبة,marvel; prodigy,True,True,marvel,False,False,,True,True,verified
1891,قابل,capable; able,True,True,able,True,False,,True,True,verified
1892,تاجر,merchant; businessman,True,True,businessman|merchant,True,True,merchant,True,True,verified_strong
1893,قيد,restriction; stipulation; strings attached,True,True,restriction,True,True,attach|restriction|string,True,True,verified_strong
1894,صدق,believe; give credence to; confirm,True,True,believe,True,True,believe|confirm|credence|give,True,True,verified_strong
1895,رئاسي,presidential; executive,True,False,,False,False,,True,True,explicit_review_required
1896,مخالفة,infringement; contrast,True,False,,True,True,infringe,True,True,verified
1897,عميد,dean; chief,True,True,dean,True,False,,True,True,verified
1898,تطلب,request,True,False,,True,True,request,True,True,verified
1899,سورة,vehemence; severity,True,True,severity|vehemence,False,False,,True,True,verified
1900,حرص,desire; be eager,True,True,desire,True,False,,True,True,verified
1901,ممتاز,excellent; superior; first-rate,True,True,excellent,False,False,,True,True,verified
1902,هجمة,attack; assault; strike,True,True,attack,True,True,attack|strike,True,True,verified_strong
1903,حمد,commendation; praise,True,True,commend|praise,True,False,,True,True,verified
1904,تردد,answer; reply; return,True,True,return,True,False,,True,True,verified
1905,إيجار,rent; leasing,True,True,rent,True,True,leas|rent,True,True,verified_strong
1906,سفينة,ship; vessel,True,True,ship|vessel,True,True,ship|vessel,True,True,verified_strong
1907,كرا,excavate,True,True,excavate,False,False,,True,True,verified
1908,أعرب,express; manifest; indicate,True,True,expres|manifest,True,False,,True,True,verified
1909,فجر,dawn,True,True,dawn,True,True,dawn,True,True,verified_strong
1910,روبية,rupee,False,False,,True,True,rupee,True,True,verified
1911,مقعد,seat,True,True,seat,True,True,seat,True,True,verified_strong
1912,آتي,coming; following,False,False,,True,False,,True,True,explicit_review_required
1913,خريطة,map; chart,True,True,map,True,True,map,True,True,verified_strong
1914,مشرف,supervisor; director,True,True,supervisor,True,True,supervisor,True,True,verified_strong
1915,موسوعة,encyclopedia,True,True,encyclopedia,False,False,,True,True,verified
1916,موافق,agreeing; consenting; corresponding to,True,True,agree|consent|correspond,False,False,,True,True,verified
1917,حجة,proof,True,True,proof,True,True,proof,True,True,verified_strong
1918,مستثمر,investor,True,True,investor,True,True,investor,True,True,verified_strong
1919,مراسل,correspondent,True,True,correspondent,True,False,,True,True,verified
1920,دراجة,bicycle,True,True,bicycle,True,True,bicycle,True,True,verified_strong
1921,لفت,turn; attract,True,True,attract|turn,True,True,turn,True,True,verified_strong
1922,مقيم,residing; resident,True,True,resid|resident,True,False,,True,True,verified
1923,بورصة,stock exchange; bourse,True,True,bourse|exchange|stock,True,True,exchange,True,True,verified_strong
1924,توكيل,appointing (representative); delegation of authority,False,False,,True,False,,True,True,explicit_review_required
1925,لسان,tongue,True,True,tongue,True,True,tongue,True,True,verified_strong
1926,عمالة,labor force; employment,False,False,,False,False,,True,True,explicit_review_required
1927,تبع,follow; pursue,True,True,follow|pursue,True,True,follow|pursue,True,True,verified_strong
1928,ضخم,large; voluminous,True,True,large|voluminou,True,False,,True,True,verified
1929,تام,complete; concluded,True,True,complete,False,False,,True,True,verified
1930,محاسبة,accounting; examination,True,True,account,False,False,,True,True,verified
1931,مكون,constituent; component; element,True,True,component|constituent,True,True,component|constituent|element,True,True,verified_strong
1932,قصف,bombardment; shelling,True,True,bombard|shell,True,True,bombard,True,True,verified_strong
1933,أدرك,comprehend; realize,True,True,comprehend|realize,True,True,comprehend|realize,True,True,verified_strong
1934,ناري,fire,True,True,fire,False,False,,True,True,verified
1935,رصيد,funds; stock; inventory,True,True,fund|inventory|stock,True,False,,True,True,verified
1936,توافق,agreement; conformity,True,True,agree,True,True,agree,True,True,verified_strong
1937,أسير,prisoner; captive,True,True,captive|prisoner,True,True,captive|prisoner,True,True,verified_strong
1938,بري,land; rural,True,True,land,True,False,,True,True,verified
1939,كرسي,chair; seat,True,True,chair|seat,True,True,chair|seat,True,True,verified_strong
1940,أقوى,stronger; strongest; more; most powerful,True,True,stronger|strongest,False,False,,True,True,verified
1941,مجرى,course; path,True,False,,True,False,,True,True,explicit_review_required
1942,بدر,full moon,True,True,full|moon,True,False,,True,True,verified
1943,صنع,manufacture,True,True,manufacture,True,True,manufacture,True,True,verified_strong
1944,صحافي,journalistic; press,True,False,,True,False,,True,True,explicit_review_required
1945,مرتبط,connected; linked,True,True,connect,True,False,,True,True,verified
1946,تركيز,emphasis; focus; concentration; installation,True,True,concentr,True,True,concentr|focu,True,True,verified_strong
1947,كيميائي,chemical,True,True,chemical,True,False,,True,True,verified
1948,أناقة,elegance; grace,True,True,elegance|grace,True,True,elegance,True,True,verified_strong
1949,تبين,become clear,True,True,become,True,False,,True,True,verified
1950,سقط,fall; drop,True,True,fall,True,True,drop|fall,True,True,verified_strong
1951,زوجي,marital; paired,True,True,marital,True,False,,True,True,verified
