front,frequency,reason
gravillonnè,0,no_kaikki_entry
sila,0,lexique_kaikki_pos_mismatch
tirée,0,lexique_kaikki_pos_mismatch
dysautonomie,0,no_kaikki_entry
cardio-respiratoire,0,no_kaikki_entry
orc,0,no_kaikki_entry
vrillé,0,lexique_kaikki_pos_mismatch
crosseur,0,no_kaikki_entry
restabiliser,0,no_kaikki_entry
automédicamenter,0,no_kaikki_entry
repèrerait,0,lexique_kaikki_pos_mismatch
rationalisé,0,lexique_kaikki_pos_mismatch
dipeptide,0,no_kaikki_entry
lié,0,lexique_kaikki_pos_mismatch
harakiri,0,no_kaikki_entry
diurnambule,0,no_kaikki_entry
densitométrie,0,no_kaikki_entry
revérification,0,no_kaikki_entry
débourrement,0,no_kaikki_entry
intégré,0,lexique_kaikki_pos_mismatch
stencil,0,no_kaikki_entry
yi,0,no_kaikki_entry
balayement,0,no_kaikki_entry
chintz,0,no_kaikki_entry
lolette,0,no_kaikki_entry
inattrapable,0,no_kaikki_entry
diéthylstilbestrol,0,no_kaikki_entry
gabber,0,no_kaikki_entry
hiérophante,0,no_kaikki_entry
étale,0,lexique_kaikki_pos_mismatch
ché,0,lexique_kaikki_pos_mismatch
sanctus,0,lexique_kaikki_pos_mismatch
extubez,0,lexique_kaikki_pos_mismatch
vénérateur,0,no_kaikki_entry
comite,0,no_kaikki_entry
shaku,0,no_kaikki_entry
mi-chou,0,no_kaikki_entry
rebasculer,0,no_kaikki_entry
ostéo,0,no_kaikki_entry
solognot,0,no_kaikki_entry
autotransfusion,0,no_kaikki_entry
soûtra,0,no_kaikki_entry
épaté,0,lexique_kaikki_pos_mismatch
extra-muros,0,no_kaikki_entry
bizou,0.009000000000000001,no_safe_learner_meaning
borough,0,no_kaikki_entry
shad,0,no_kaikki_entry
demiard,0,no_kaikki_entry
assayais,0,no_kaikki_entry
demi-pouce,0,no_kaikki_entry
coltard,0,no_kaikki_entry
motobineuse,0,no_kaikki_entry
suroccupé,0,no_kaikki_entry
trappé,0,lexique_kaikki_pos_mismatch
die,0,lexique_kaikki_pos_mismatch
cornouaille,0,lexique_kaikki_pos_mismatch
teiller,0,no_kaikki_entry
endocrinologique,0,lexique_kaikki_pos_mismatch
vitruvien,0,no_kaikki_entry
pings,0,no_kaikki_entry
paletter,0,no_kaikki_entry
cosignature,0,no_kaikki_entry
royaumer,0,no_kaikki_entry
trémière,0,lexique_kaikki_pos_mismatch
chevaliérisation,0,no_kaikki_entry
appariation,0,no_kaikki_entry
bubble-gum,0,no_kaikki_entry
proline,0,no_kaikki_entry
encrouté,0,no_kaikki_entry
antiqualifier,0,no_kaikki_entry
cardiotraining,0,no_kaikki_entry
goutons,0,lexique_kaikki_pos_mismatch
envis,0.019,no_safe_learner_meaning
uve,0,no_kaikki_entry
dégoutez,0,lexique_kaikki_pos_mismatch
parr,0,no_kaikki_entry
dessèchera,0,lexique_kaikki_pos_mismatch
démotivé,0,lexique_kaikki_pos_mismatch
speedos,0,no_kaikki_entry
jetté,0,lexique_kaikki_pos_mismatch
chow,0,no_kaikki_entry
socioéconomique,0.037,no_safe_learner_meaning
automédiqué,0,no_kaikki_entry
tarpéiennes,0,no_kaikki_entry
bô,0,lexique_kaikki_pos_mismatch
textoter,0,no_kaikki_entry
épinglé,0,lexique_kaikki_pos_mismatch
frisou,0,no_kaikki_entry
encloquer,0,no_kaikki_entry
podiatrie,0,no_kaikki_entry
vivats,0.07,no_safe_learner_meaning
défiger,0,no_kaikki_entry
cinéclub,0,no_kaikki_entry
centipèdes,0,lexique_kaikki_pos_mismatch
rattrapable,0,no_kaikki_entry
téléportant,0,lexique_kaikki_pos_mismatch
classifié,0,lexique_kaikki_pos_mismatch
alde,0,no_kaikki_entry
city,0,lexique_kaikki_pos_mismatch
ordinatrice,0,lexique_kaikki_pos_mismatch
squeeze,0,no_kaikki_entry
cagouler,0,lexique_kaikki_pos_mismatch
celles-là,3.703,no_safe_learner_meaning
taquer,0,no_kaikki_entry
pleurnichage,0,no_kaikki_entry
cyclo-pousse,0,no_kaikki_entry
rassoir,0,lexique_kaikki_pos_mismatch
méconduire,0,no_kaikki_entry
ceux,0.003,no_safe_learner_meaning
autodénigrement,0,no_kaikki_entry
sudokus,0.032,no_safe_learner_meaning
épisser,0,no_kaikki_entry
darce,0,no_kaikki_entry
ballotté,0,lexique_kaikki_pos_mismatch
revélant,0,no_kaikki_entry
baseline,0,no_kaikki_entry
grizzly,1.07,no_safe_learner_meaning
yahourt,0.206,no_safe_learner_meaning
golfaient,0,lexique_kaikki_pos_mismatch
twittent,0,no_kaikki_entry
périmétrique,0,no_kaikki_entry
extradable,0,no_kaikki_entry
interchanger,0,no_kaikki_entry
model,0,no_kaikki_entry
myristique,0,lexique_kaikki_pos_mismatch
shinto,0,no_kaikki_entry
traqués,0,lexique_kaikki_pos_mismatch
capotage,0,no_kaikki_entry
oculis,0,no_kaikki_entry
réaccueillir,0,no_kaikki_entry
kick-boxing,0,no_kaikki_entry
cardiomégalie,0,no_kaikki_entry
théâtraliser,0,no_kaikki_entry
silhouettage,0,no_kaikki_entry
comitat,0,no_kaikki_entry
refiancé,0,no_kaikki_entry
mycophobie,0,no_kaikki_entry
recitera,0,no_kaikki_entry
gear,0,no_kaikki_entry
piotte,0,no_kaikki_entry
latvien,0,no_kaikki_entry
boyscout,0,no_kaikki_entry
naxalites,0,lexique_kaikki_pos_mismatch
forté,0,no_kaikki_entry
toches,0,no_kaikki_entry
petite-maîtresse,0,no_kaikki_entry
petit-bourgeois,0,no_kaikki_entry
haut-le-coeur,0,no_kaikki_entry
croule,0,lexique_kaikki_pos_mismatch
ronflerie,0,no_kaikki_entry
necessitons,0,no_kaikki_entry
civadière,0,no_kaikki_entry
caractere,0,no_kaikki_entry
tilter,0,no_kaikki_entry
vasospasmes,0,no_kaikki_entry
stakhanoviste,0,lexique_kaikki_pos_mismatch
jet-stream,0,no_kaikki_entry
redéconner,0,no_kaikki_entry
sautelle,0,no_kaikki_entry
couseur,0,no_kaikki_entry
liè,0,no_kaikki_entry
panasiatique,0,no_kaikki_entry
désempaler,0,no_kaikki_entry
alleluia,0,no_kaikki_entry
médico-psychologique,0,no_kaikki_entry
wipe,0,no_kaikki_entry
pourtourner,0,no_kaikki_entry
taggent,0,lexique_kaikki_pos_mismatch
lambliase,0,no_kaikki_entry
taggeront,0,lexique_kaikki_pos_mismatch
reconquis,0,lexique_kaikki_pos_mismatch
moufeter,0,no_kaikki_entry
ajusté,0,lexique_kaikki_pos_mismatch
couvre-théière,0,no_kaikki_entry
espèrerai,0,lexique_kaikki_pos_mismatch
tourné,0,lexique_kaikki_pos_mismatch
hâtereau,0,no_kaikki_entry
succèderait,0,no_kaikki_entry
intraçables,0,no_kaikki_entry
coeur,284.513,no_safe_learner_meaning
puck,0,no_kaikki_entry
culbutage,0,no_kaikki_entry
rechoquer,0,no_kaikki_entry
dichotomiser,0,no_kaikki_entry
verveux,0,no_kaikki_entry
ex-champion,0,no_kaikki_entry
bilocation,0,no_kaikki_entry
bimbo,0,no_kaikki_entry
pentamidine,0,no_kaikki_entry
grappiner,0,no_kaikki_entry
sapiens,0,no_kaikki_entry
pérégrin,0,lexique_kaikki_pos_mismatch
marie-jeanne,0,lexique_kaikki_pos_mismatch
ghetti,0.006,no_safe_learner_meaning
chachacha,0,no_kaikki_entry
nanobot,0,no_kaikki_entry
phishing,0,no_kaikki_entry
viverrin,0,no_kaikki_entry
carjackez,0,no_kaikki_entry
raura,0,no_kaikki_entry
nov,0,no_kaikki_entry
arboré,0,lexique_kaikki_pos_mismatch
reconnaitrais,0,lexique_kaikki_pos_mismatch
sampling,0,no_kaikki_entry
exercé,0,lexique_kaikki_pos_mismatch
surcolle,0,no_kaikki_entry
caba,0,no_kaikki_entry
croustillement,0,no_kaikki_entry
ismaïlien,0,no_kaikki_entry
reflèterait,0,lexique_kaikki_pos_mismatch
règneriez,0,lexique_kaikki_pos_mismatch
préemptif,0,no_kaikki_entry
pseudo-gouvernement,0,no_kaikki_entry
costar,0,no_kaikki_entry
emprisonné,0,lexique_kaikki_pos_mismatch
mâchouillement,0,no_kaikki_entry
caracteres,0,no_kaikki_entry
reéchanger,0,no_kaikki_entry
paniquant,0,lexique_kaikki_pos_mismatch
tourd,0,no_kaikki_entry
préternaturel,0,no_kaikki_entry
té,0.772,no_safe_learner_meaning
cuatros,0,no_kaikki_entry
déballeur,0,no_kaikki_entry
comatant,0,lexique_kaikki_pos_mismatch
raglan,0,no_kaikki_entry
anti-poison,0,no_kaikki_entry
massothérapie,0,no_kaikki_entry
web,0,lexique_kaikki_pos_mismatch
casse-couille,0.133,no_safe_learner_meaning
marengo,0,no_kaikki_entry
enfourneur,0,no_kaikki_entry
catalanophones,0.003,no_safe_learner_meaning
estranciné,0,no_kaikki_entry
dials,0,no_kaikki_entry
sub-atomique,0,no_kaikki_entry
rafalant,0,no_kaikki_entry
soyon,0,no_kaikki_entry
scéner,0,no_kaikki_entry
couillasse,0,no_kaikki_entry
hemlock,0,no_kaikki_entry
dermatomyosite,0,no_kaikki_entry
bypass,0,no_kaikki_entry
retémoigner,0,no_kaikki_entry
jetpacks,0,no_kaikki_entry
play-back,0.44599999999999995,no_safe_learner_meaning
supratemporales,0,no_kaikki_entry
gouts,0.297,no_safe_learner_meaning
quatorze,0,lexique_kaikki_pos_mismatch
taille-haie,0,no_kaikki_entry
pneus-neige,0,no_kaikki_entry
ravons,0,no_kaikki_entry
deltiste,0,no_kaikki_entry
resusciter,0,no_kaikki_entry
divagueur,0,no_kaikki_entry
dyskinésie,0,no_kaikki_entry
éthos,0,no_kaikki_entry
queue-de-morue,0,no_kaikki_entry
phényléphrine,0,no_kaikki_entry
abordé,0,lexique_kaikki_pos_mismatch
réaspirer,0,no_kaikki_entry
rondelette,0,lexique_kaikki_pos_mismatch
marie-louise,0,lexique_kaikki_pos_mismatch
botnet,0,no_kaikki_entry
cents,0,lexique_kaikki_pos_mismatch
géocroiseur,0,no_kaikki_entry
séduit,0,lexique_kaikki_pos_mismatch
blablateur,0,no_kaikki_entry
rho,0,no_kaikki_entry
boeuf,13.190000000000001,no_safe_learner_meaning
farme,0,no_kaikki_entry
emmurailler,0,no_kaikki_entry
banyuls,0,no_kaikki_entry
sérumalbumine,0,no_kaikki_entry
px,0,no_kaikki_entry
petzouille,0.009000000000000001,no_safe_learner_meaning
tardiveté,0,no_kaikki_entry
protéinique,0,no_kaikki_entry
minidisque,0,no_kaikki_entry
fou-rire,0,no_kaikki_entry
attéris,0,lexique_kaikki_pos_mismatch
clutch,0,no_kaikki_entry
recirculation,0,no_kaikki_entry
giter,0,lexique_kaikki_pos_mismatch
brulerai,0,lexique_kaikki_pos_mismatch
airien,0,no_kaikki_entry
laissée,0,lexique_kaikki_pos_mismatch
coutons,0,lexique_kaikki_pos_mismatch
halon,0,no_kaikki_entry
certaines,0.44,no_safe_learner_meaning
drôlet,0,no_kaikki_entry
pince-oreille,0,no_kaikki_entry
réacheminer,0,no_kaikki_entry
canyoning,0,no_kaikki_entry
standardisé,0,lexique_kaikki_pos_mismatch
gigolpince,0,no_kaikki_entry
pujas,0,no_kaikki_entry
popos,0.025,no_safe_learner_meaning
rétreindre,0,no_kaikki_entry
sensationnalisée,0,no_kaikki_entry
envoutant,0,lexique_kaikki_pos_mismatch
nude,0,no_kaikki_entry
gardes-frein,0,no_kaikki_entry
débarassions,0,lexique_kaikki_pos_mismatch
lieur,0,no_kaikki_entry
équilibrant,0,lexique_kaikki_pos_mismatch
bossa-nova,0,no_kaikki_entry
imprésentable,0,no_kaikki_entry
rocker,0,lexique_kaikki_pos_mismatch
trente-six,0,lexique_kaikki_pos_mismatch
quarrer,0,no_kaikki_entry
buchers,0.003,no_safe_learner_meaning
coincidé,0,no_kaikki_entry
extra-plat,0.009000000000000001,no_safe_learner_meaning
lockent,0,no_kaikki_entry
thanksgiving,0,lexique_kaikki_pos_mismatch
compressé,0,lexique_kaikki_pos_mismatch
envolement,0,no_kaikki_entry
gum,0,no_kaikki_entry
yuca,0,no_kaikki_entry
blaster,0,no_kaikki_entry
tempèrerai,0,lexique_kaikki_pos_mismatch
télécontrôlées,0,no_kaikki_entry
ionogramme,0,no_kaikki_entry
odontologique,0,no_kaikki_entry
irréfrénable,0,no_kaikki_entry
verdi,0,lexique_kaikki_pos_mismatch
halin,0,no_kaikki_entry
aspartam,0,no_kaikki_entry
réinformer,0,no_kaikki_entry
clopins,0,no_kaikki_entry
tarentelle,0,no_kaikki_entry
blitzkrieg,0,no_kaikki_entry
persécuté,0,lexique_kaikki_pos_mismatch
muscadé,0,lexique_kaikki_pos_mismatch
matriculé,0,lexique_kaikki_pos_mismatch
sacro,0,no_kaikki_entry
avalage,0,no_kaikki_entry
implanté,0,lexique_kaikki_pos_mismatch
ballotage,0.003,no_safe_learner_meaning
resoumettre,0,no_kaikki_entry
nud,0,no_kaikki_entry
pampan,0,no_kaikki_entry
sézigue,0,no_kaikki_entry
mentie,0,no_kaikki_entry
cramoisir,0,no_kaikki_entry
taino,0,no_kaikki_entry
boggie,0,no_kaikki_entry
contrario,0,no_kaikki_entry
pénial,0,no_kaikki_entry
motié,0,no_kaikki_entry
sous-prolétariat,0,no_kaikki_entry
bolo,0,no_kaikki_entry
chef-d'oeuvre,0,no_kaikki_entry
nim,0,no_kaikki_entry
blackettes,0,no_kaikki_entry
coulevrine,0.003,no_safe_learner_meaning
toronner,0,no_kaikki_entry
laissée-pour-compte,0,no_kaikki_entry
fumeron,0,no_kaikki_entry
scénette,0,no_kaikki_entry
dégoûté,0,lexique_kaikki_pos_mismatch
tchattant,0,lexique_kaikki_pos_mismatch
goulasch,0,no_kaikki_entry
je-m'en-foutiste,0,no_kaikki_entry
essé,0,no_kaikki_entry
pédopornographiques,0,no_kaikki_entry
antidramatiser,0,no_kaikki_entry
script-girl,0,no_kaikki_entry
instiguer,0,no_kaikki_entry
préformater,0,no_kaikki_entry
anticholestérol,0,lexique_kaikki_pos_mismatch
haré,0,no_kaikki_entry
kickboxing,0,no_kaikki_entry
viride,0,no_kaikki_entry
endeuillé,0,lexique_kaikki_pos_mismatch
finis,0,lexique_kaikki_pos_mismatch
déos,0,no_kaikki_entry
oblitèrerai,0,lexique_kaikki_pos_mismatch
dvar,0,no_kaikki_entry
poly-insaturé,0,no_kaikki_entry
retapage,0,no_kaikki_entry
boats,0,no_kaikki_entry
couque,0,no_kaikki_entry
vioc,0,lexique_kaikki_pos_mismatch
taylorien,0,no_kaikki_entry
désaoul,0,no_kaikki_entry
effondré,0,lexique_kaikki_pos_mismatch
intension,0,no_kaikki_entry
sexomane,0,no_kaikki_entry
graduation,0.222,no_safe_learner_meaning
zadistes,0.003,no_safe_learner_meaning
sportsman,0,no_kaikki_entry
convecteur,0,no_kaikki_entry
candidater,0,lexique_kaikki_pos_mismatch
rétrosternales,0,no_kaikki_entry
suprêmes,0,lexique_kaikki_pos_mismatch
refoulé,0,lexique_kaikki_pos_mismatch
maitrisais,0,lexique_kaikki_pos_mismatch
testing,0,no_kaikki_entry
sister-ship,0,no_kaikki_entry
salat,0,lexique_kaikki_pos_mismatch
tabloïde,0,no_kaikki_entry
célèbreriez,0,lexique_kaikki_pos_mismatch
satyriasis,0,no_kaikki_entry
heptathlon,0,no_kaikki_entry
fataliser,0,no_kaikki_entry
amphibienne,0,no_kaikki_entry
traficoteur,0,no_kaikki_entry
coeur-poumon,0,no_kaikki_entry
pappardelles,0,no_kaikki_entry
trainais,0,lexique_kaikki_pos_mismatch
omani,0,no_kaikki_entry
affirmative,0,lexique_kaikki_pos_mismatch
lithuanien,0.07300000000000001,no_safe_learner_meaning
resurfaçage,0,no_kaikki_entry
fartage,0,no_kaikki_entry
suiv,0,no_kaikki_entry
regonflage,0,no_kaikki_entry
ressaigner,0,no_kaikki_entry
auto-érotisme,0,no_kaikki_entry
recitait,0,no_kaikki_entry
reufrés,0,no_kaikki_entry
cliquart,0,no_kaikki_entry
évi,0,no_kaikki_entry
larmoiement,0,no_kaikki_entry
regare,0,no_kaikki_entry
interrompu,0,lexique_kaikki_pos_mismatch
sècherai,0,no_kaikki_entry
désâmer,0,no_kaikki_entry
quintuor,0,no_kaikki_entry
retweetez,0,no_kaikki_entry
quahogs,0,no_kaikki_entry
trainerai,0,lexique_kaikki_pos_mismatch
cousinage,0,no_kaikki_entry
surintensité,0,no_kaikki_entry
sb,0,no_kaikki_entry
multipiste,0,no_kaikki_entry
forensiques,0,no_kaikki_entry
traquage,0,no_kaikki_entry
palliation,0,no_kaikki_entry
violat,0,no_kaikki_entry
moraillon,0,no_kaikki_entry
objectionnable,0,no_kaikki_entry
rise,0,no_kaikki_entry
reconsommer,0,no_kaikki_entry
mesmérisé,0,no_kaikki_entry
sprinkler,0,no_kaikki_entry
apparaitras,0,lexique_kaikki_pos_mismatch
tristouille,0,no_kaikki_entry
reservait,0,no_kaikki_entry
coupée,0,lexique_kaikki_pos_mismatch
accèderont,0,lexique_kaikki_pos_mismatch
neuroanatomie,0,no_kaikki_entry
pneuma,0,no_kaikki_entry
sizain,0.019,no_safe_learner_meaning
faillissez,0,lexique_kaikki_pos_mismatch
accroitre,0,lexique_kaikki_pos_mismatch
phantasmiez,0,no_kaikki_entry
là-derrière,0,no_kaikki_entry
accul,0,no_kaikki_entry
patas,0,no_kaikki_entry
cancanneries,0,no_kaikki_entry
essouflés,0,no_kaikki_entry
selkie,0,no_kaikki_entry
solvent,0,lexique_kaikki_pos_mismatch
protège-dents,0.231,no_safe_learner_meaning
drainants,0,lexique_kaikki_pos_mismatch
garden-partie,0,no_kaikki_entry
petit-nègre,0.003,no_safe_learner_meaning
nullifié,0,no_kaikki_entry
mi-raisin,0,no_kaikki_entry
anti-drague,0,no_kaikki_entry
roof,0,no_kaikki_entry
espèreront,0,lexique_kaikki_pos_mismatch
sourde-muette,0,lexique_kaikki_pos_mismatch
buissonneux,0,no_kaikki_entry
madison,0,no_kaikki_entry
surstock,0,no_kaikki_entry
antipasti,0,no_kaikki_entry
pagayage,0,no_kaikki_entry
hébreus,0,no_kaikki_entry
terraforma,0,lexique_kaikki_pos_mismatch
baronner,0,no_kaikki_entry
anti-infectieux,0,no_kaikki_entry
pantenne,0,no_kaikki_entry
défèrement,0,no_kaikki_entry
mixta,0,no_kaikki_entry
cédulé,0,no_kaikki_entry
cryobiologie,0,no_kaikki_entry
donf,0,no_kaikki_entry
gagatises,0,no_kaikki_entry
nuiteux,0,no_kaikki_entry
catagenèse,0,no_kaikki_entry
pause-repas,0,no_kaikki_entry
pénètrerons,0,lexique_kaikki_pos_mismatch
manhwas,0.009,no_safe_learner_meaning
pirarucu,0,no_kaikki_entry
papilloma,0,no_kaikki_entry
givrant,0,lexique_kaikki_pos_mismatch
dingbats,0,no_kaikki_entry
clasher,0,no_kaikki_entry
naos,0,no_kaikki_entry
augustin,0,lexique_kaikki_pos_mismatch
vouvray,0,no_kaikki_entry
fakent,0,lexique_kaikki_pos_mismatch
cantor,0,no_kaikki_entry
navaja,0,no_kaikki_entry
partnership,0,no_kaikki_entry
fichisme,0,no_kaikki_entry
élasthanne,0,no_kaikki_entry
clairiez,0,lexique_kaikki_pos_mismatch
gangréner,0.006,no_safe_learner_meaning
baîllonné,0,no_kaikki_entry
barjo,1.693,no_safe_learner_meaning
æternam,0,no_kaikki_entry
ferrade,0,no_kaikki_entry
compacteuse,0,no_kaikki_entry
tois,0,lexique_kaikki_pos_mismatch
inépousable,0,no_kaikki_entry
confronté,0,lexique_kaikki_pos_mismatch
règlerais,0,no_kaikki_entry
interpelant,0,lexique_kaikki_pos_mismatch
lola,0,lexique_kaikki_pos_mismatch
hacktivistes,0.032,no_safe_learner_meaning
carassin,0,no_kaikki_entry
castagneur,0,no_kaikki_entry
rafraichissantes,0,no_kaikki_entry
blusher,0,no_kaikki_entry
locavore,0,lexique_kaikki_pos_mismatch
bonna,0,no_kaikki_entry
shirt,0,no_kaikki_entry
tchates,0,lexique_kaikki_pos_mismatch
frise-poulet,0,no_kaikki_entry
stipulé,0,lexique_kaikki_pos_mismatch
acquit,0,lexique_kaikki_pos_mismatch
pierrer,0,no_kaikki_entry
suspente,0,no_kaikki_entry
connaitrez,0,lexique_kaikki_pos_mismatch
connectivité,0,no_kaikki_entry
moulu,0,lexique_kaikki_pos_mismatch
débarassait,0,lexique_kaikki_pos_mismatch
grugeur,0,no_kaikki_entry
goutaient,0,lexique_kaikki_pos_mismatch
extranet,0,no_kaikki_entry
contremesure,0,no_kaikki_entry
télécran,0,no_kaikki_entry
otaku,0,no_kaikki_entry
anti-conformisme,0,no_kaikki_entry
checkent,0,no_kaikki_entry
désinscriptions,0,no_kaikki_entry
vermicide,0,lexique_kaikki_pos_mismatch
mévendre,0,no_kaikki_entry
punché,0,no_kaikki_entry
juxtaposé,0,lexique_kaikki_pos_mismatch
câlissera,0,lexique_kaikki_pos_mismatch
protestaires,0,no_kaikki_entry
célèbrerions,0,lexique_kaikki_pos_mismatch
acquitements,0,no_kaikki_entry
équarisseur,0,no_kaikki_entry
agravée,0,no_kaikki_entry
multispectral,0,no_kaikki_entry
onglier,0,no_kaikki_entry
omnisexualité,0,no_kaikki_entry
peep-show,0,no_kaikki_entry
réémergence,0,no_kaikki_entry
maravent,0,no_kaikki_entry
kohol,0,no_kaikki_entry
caligo,0,no_kaikki_entry
hématophobie,0,no_kaikki_entry
possèderiez,0,no_kaikki_entry
post-rupture,0,no_kaikki_entry
quiller,0,no_kaikki_entry
tuméfié,0,lexique_kaikki_pos_mismatch
foxera,0,no_kaikki_entry
tiquet,0,no_kaikki_entry
deva,0,no_kaikki_entry
barje,0.108,no_safe_learner_meaning
vapotage,0,no_kaikki_entry
cryogénisation,0,no_kaikki_entry
cob,0,no_kaikki_entry
cembre,0,no_kaikki_entry
biscoto,0,no_kaikki_entry
stérilisé,0,lexique_kaikki_pos_mismatch
canter,0,no_kaikki_entry
peplum,0,no_kaikki_entry
silent,0,lexique_kaikki_pos_mismatch
bronzé,0,lexique_kaikki_pos_mismatch
aminoglycoside,0,no_kaikki_entry
non-animé,0,no_kaikki_entry
kim,0,no_kaikki_entry
biosystèmes,0.003,no_safe_learner_meaning
banon,0,no_kaikki_entry
afrikaner,0,lexique_kaikki_pos_mismatch
familias,0,no_kaikki_entry
tabatier,0,no_kaikki_entry
optant,0,lexique_kaikki_pos_mismatch
achevé,0,lexique_kaikki_pos_mismatch
kiosk,0,no_kaikki_entry
multiplateformes,0,no_kaikki_entry
harai,0,no_kaikki_entry
op,0,no_kaikki_entry
saucissonneur,0,no_kaikki_entry
leadeuse,0,no_kaikki_entry
radiopharmaceutiques,0,lexique_kaikki_pos_mismatch
fibula,0,no_kaikki_entry
mostelle,0,no_kaikki_entry
postériori,0,no_kaikki_entry
réétalonner,0,no_kaikki_entry
esbrouffe,0,no_kaikki_entry
donquichottesque,0,no_kaikki_entry
carbonyle,0,lexique_kaikki_pos_mismatch
loquedu,0,no_kaikki_entry
coagulant,0,lexique_kaikki_pos_mismatch
reich,0,no_kaikki_entry
bota,0,no_kaikki_entry
redonder,0,no_kaikki_entry
rechaussement,0,no_kaikki_entry
subnucléaire,0,no_kaikki_entry
repris,0,lexique_kaikki_pos_mismatch
préscientifique,0,no_kaikki_entry
béchant,0,no_kaikki_entry
réinstitution,0,no_kaikki_entry
hacktivisme,0,no_kaikki_entry
piqué,0,lexique_kaikki_pos_mismatch
psychostimulant,0,no_kaikki_entry
quarante-neuf,0,lexique_kaikki_pos_mismatch
dissert,0,no_kaikki_entry
philippe,0,lexique_kaikki_pos_mismatch
tokai,0,no_kaikki_entry
fascia,0,no_kaikki_entry
connaitrait,0,lexique_kaikki_pos_mismatch
resurfacer,0,no_kaikki_entry
french,0,lexique_kaikki_pos_mismatch
totalisé,0,lexique_kaikki_pos_mismatch
goulûment,0.082,no_safe_learner_meaning
entravon,0,no_kaikki_entry
septante-deux,0,no_kaikki_entry
voui,0,lexique_kaikki_pos_mismatch
régleur,0,no_kaikki_entry
pénètreras,0,lexique_kaikki_pos_mismatch
yud,0,no_kaikki_entry
cadméen,0,no_kaikki_entry
