"Front","Back"
"frémir","Translations:
EN: to shudder / to quiver / to simmer (liquid)
AR: اِرْتَعَدَ / قَشْعَرَّ / غَلَى بِرِفْق
UR: تھرتھرانا / ہلکا سا ابلنا

Definition:
(EN) Verb describing a slight, rapid movement of the body or a liquid just before it boils.

Example: Frémir d'horreur.

Translation: To shudder with horror.

Root Word: Latin 'fremere' (to roar/murmur).

Synonyms: tressaillir, frissonner"
"tressaillir","Translations:
EN: to jump / to startle / to shudder
AR: اِنْتَفَضَ / اِرْتَاعَ
UR: چونک اٹھنا / لرز جانا

Definition:
(EN) Verb expressing a sudden, involuntary movement of the body in response to a surprise, noise, or strong emotion.

Example: Tressaillir au moindre bruit.

Translation: To startle at the slightest noise.

Root Word: Latin 'trans-' + 'salire' (to leap across).

Synonyms: sursauter, frémir"
"sursauter","Translations:
EN: to start / to jump (surprise)
AR: جَفَلَ / فَزِعَ
UR: اچانک چونکنا / اچھلنا (خوف سے)

Definition:
(EN) Verb meaning to give a sudden physical jerk due to being surprised or frightened.

Example: Il a sursauté en me voyant.

Translation: He jumped (started) when he saw me.

Root Word: French 'sur-' + 'sauter'.

Synonyms: tressaillir, bondir"
"basculer","Translations:
EN: to tip over / to toggle / to shift / to lurch
AR: تَرَجَّحَ / اِنْقَلَبَ / تَحَوَّلَ
UR: الٹ جانا / توازن کھونا / بدلنا

Definition:
(EN) Verb meaning to lose balance and fall, or to switch from one state to another (e.g., political shift).

Example: Faire basculer l'opinion.

Translation: To shift (tip) public opinion.

Root Word: Old French 'bascule' (seesaw).

Synonyms: incliner, renverser, changer"
"osciller","Translations:
EN: to oscillate / to swing / to waver
AR: تَذَبْذَبَ / تَرَجَّحَ
UR: جھولنا / تذبذب کا شکار ہونا

Definition:
(EN) Verb meaning to move back and forth in a regular rhythm or to hesitate between two choices.

Example: Le prix oscille entre dix et vingt euros.

Translation: The price oscillates (wavers) between ten and twenty euros.

Root Word: Latin 'oscillare'

Synonyms: balancer, varier, hésiter"
"pivoter","Translations:
EN: to pivot / to swivel / to turn
AR: دَارَ حَوْلَ مِحْوَر
UR: گھومنا / محور پر پھرنا

Definition:
(EN) Verb meaning to turn or rotate around a fixed central point.

Example: Pivoter sur soi-même.

Translation: To pivot (turn) around.

Root Word: French 'pivot' (axis, from Latin 'pipare').

Synonyms: tourner, s'orienter"
"incliner","Translations:
EN: to incline / to tilt / to bow / to bias
AR: أَمَالَ / حَنَى / مَالَ إِلَى
UR: جھکانا / مائل کرنا

Definition:
(EN) Verb meaning to slope at an angle, to lower one's head in respect, or to be disposed toward a belief.

Example: Incliner la tête.

Translation: To bow (incline) the head.

Root Word: Latin 'inclinare'

Synonyms: pencher, courber, prédisposer"
"pencher","Translations:
EN: to lean / to tilt / to tip / to incline
AR: مَالَ / أَمَالَ
UR: جھکنا / ٹیڑھا ہونا

Definition:
(EN) Verb meaning to be at an angle or to cause something to slope. Figuratively: to be inclined toward an idea.

Example: La tour de Pise penche.

Translation: The Tower of Pisa leans.

Root Word: Latin 'pendicare' (from 'pendere' - to hang).

Synonyms: incliner, basculer"
"redresser","Translations:
EN: to straighten / to put right / to recover / to pull out of a dive
AR: قَوَّمَ / عَدَّلَ / أَنْعَشَ
UR: سیدھا کرنا / درست کرنا / بحال ہونا

Definition:
(EN) Verb meaning to make something straight that was bent, to fix a mistake, or to improve a bad economic/financial situation.

Example: Redresser la barre.

Translation: To set (straighten) the course.

Root Word: French 're-' + 'dresser' (from Latin 'directus').

Synonyms: corriger, rétablir, redresser"
"tordre","Translations:
EN: to twist / to wring / to contort
AR: لَوَى / عَصَرَ
UR: مروڑنا / بل دینا / نچوڑنا

Definition:
(EN) Verb meaning to turn the ends of something in opposite directions or to distort a physical shape/fact.

Example: Tordre un bras.

Translation: To twist an arm.

Root Word: Latin 'torquere'

Synonyms: déformer, tresser, essorer"
"plier","Translations:
EN: to fold / to bend / to yield / to submit
AR: طَوَى / ثَنَى / رَضَخَ
UR: تہہ کرنا / موڑنا / جھک جانا

Definition:
(EN) Verb meaning to double something over or to yield to pressure/orders.

Example: Plier ses vêtements.

Translation: To fold one's clothes.

Root Word: Latin 'plicare'

Synonyms: courber, fléchir, céder"
"déplier","Translations:
EN: to unfold / to spread out
AR: بَسَطَ / فَتَحَ (شَيْئًا مَطْوِيًّا)
UR: تہہ کھولنا / پھیلانا

Definition:
(EN) Verb expressing the act of opening something that was previously folded (like a map or a letter).

Example: Déplier une carte.

Translation: To unfold a map.

Root Word: French 'dé-' + 'plier'.

Synonyms: étendre, ouvrir"
"enrouler","Translations:
EN: to wind / to roll up / to wrap
AR: لَفَّ / دَحْرَجَ
UR: لپیٹنا / رول کرنا

Definition:
(EN) Verb meaning to wrap something around an axis or around itself.

Example: Enrouler un câble.

Translation: To wind (roll up) a cable.

Root Word: French 'en-' + 'rouler'.

Synonyms: envelopper, bobiner"
"dérouler","Translations:
EN: to unroll / to unfold (event) / to play out
AR: بَسَطَ / جَرَى / حَدَثَ
UR: رول کھولنا / پیش آنا / ظاہر ہونا

Definition:
(EN) Verb meaning to open something rolled up or to describe how an event takes place over time.

Example: Comment la réunion s'est déroulée?

Translation: How did the meeting go (unfold)?

Root Word: French 'dé-' + 'rouler'.

Synonyms: étendre, se passer, survenir"
"étirer","Translations:
EN: to stretch / to draw out / to lengthen
AR: مَدَّ / مَطَّ
UR: کھینچنا / لمبا کرنا / انگڑائی لینا

Definition:
(EN) Verb meaning to pull something to make it longer or wider, or to stretch one's muscles.

Example: S'étirer le matin.

Translation: To stretch in the morning.

Root Word: French 'é-' + 'tirer' (from Germanic origin).

Synonyms: allonger, tendre"
"serrer","Translations:
EN: to tighten / to squeeze / to shake (hand) / to grip
AR: شَدَّ / ضَغَطَ / صَافَحَ
UR: کسنا / بھینچنا / ہاتھ ملانا

Definition:
(EN) Verb meaning to apply pressure to hold something firmly, to make a knot tighter, or to shake someone's hand.

Example: Serrer la main.

Translation: To shake hands.

Root Word: Latin 'serare' (to bolt/lock).

Synonyms: presser, étreindre, contracter"
"desserrer","Translations:
EN: to loosen / to relax (grip) / to unscrew
AR: أَرْخَى / فَكَّ
UR: ڈھیلا کرنا / گرفت کم کرنا

Definition:
(EN) Verb meaning to make something less tight or to release pressure from a grip/screw.

Example: Desserrer sa cravate.

Translation: To loosen one's tie.

Root Word: French 'des-' + 'serrer'.

Synonyms: relâcher, dévisser"
"lâcher","Translations:
EN: to let go / to release / to drop / to give way
AR: تَرَكَ / أَطْلَقَ / أَفْلَتَ
UR: چھوڑنا / رہا کرنا / ہاتھ سے جانے دینا

Definition:
(EN) Verb meaning to stop holding something, to release a prisoner/animal, or for something to break under pressure.

Example: Lâcher prise.

Translation: To let go (release one's grip/control).

Root Word: Latin 'laxare' (to loosen).

Synonyms: relâcher, abandonner, tomber"
"coincer","Translations:
EN: to wedge / to jam / to corner / to catch (out)
AR: حَشَرَ / حَاصَرَ / ثَبَّتَ
UR: پھنسانا / اٹکنا / کونے میں لگانا

Definition:
(EN) Verb meaning to fix something in place with a wedge, to become stuck, or to corner someone in an argument.

Example: Être coincé dans l'ascenseur.

Translation: To be stuck (jammed) in the elevator.

Root Word: French 'coin' (corner/wedge).

Synonyms: bloquer, pincer, immobiliser"
"verrouiller","Translations:
EN: to lock / to bolt / to freeze (situation)
AR: أَقْفَلَ / رَتَجَ
UR: تالا لگانا / کنڈی لگانا / منجمد کرنا

Definition:
(EN) Verb specifically referring to securing a door/window with a bolt or lock, or to finalize a deal so it cannot be changed.

Example: Verrouiller la porte.

Translation: To lock (bolt) the door.

Root Word: French 'verrou' (bolt, from Latin 'verriculum').

Synonyms: fermer à clé, bloquer"
"déverrouiller","Translations:
EN: to unlock / to release a latch
AR: فَتَحَ القُفْل
UR: تالا کھولنا / کنڈی کھولنا

Definition:
(EN) Verb expressing the act of opening a lock or electronic device (like a phone screen).

Example: Déverrouiller son téléphone.

Translation: To unlock one's phone.

Root Word: French 'dé-' + 'verrouiller'.

Synonyms: ouvrir, débloquer"
"ligoter","Translations:
EN: to tie up / to bind / to truss
AR: قَيَّدَ / رَبَطَ (بِحَبْل)
UR: ہاتھ پاؤں باندھنا / جکڑنا

Definition:
(EN) Stronger version of 'attacher', meaning to bind someone's limbs tightly with rope so they cannot move.

Example: Il a été ligoté.

Translation: He was tied up (bound).

Root Word: French 'ligot' (bundle/tie).

Synonyms: attacher, enchaîner, ficeler"
"détacher","Translations:
EN: to detach / to untie / to remove a stain / to second (staff)
AR: فَصَلَ / فَكَّ / أَزَالَ البُقْعَة
UR: الگ کرنا / کھولنا / دھبہ مٹانا

Definition:
(EN) Verb meaning to separate one thing from another, to untie a knot, or to clean a stain from fabric.

Example: Détacher une ceinture.

Translation: To undo (detach) a belt.

Root Word: French 'dé-' + 'tache' (stain) or from Germanic origin.

Synonyms: séparer, délier, nettoyer"
"accrocher","Translations:
EN: to hang / to hook / to catch (eye) / to crash (car)
AR: عَلَّقَ / جَذَبَ / صَدَمَ
UR: لٹکانا / اٹکانا / نظر میں آنا

Definition:
(EN) Verb meaning to fix something to a wall with a hook, to attract someone's attention, or to have a minor car accident.

Example: Accrocher un tableau.

Translation: To hang a picture.

Root Word: French 'croc' (hook, from Germanic origin).

Synonyms: suspendre, attirer, heurter"
"décrocher","Translations:
EN: to unhook / to pick up (phone) / to land (a job) / to drop out
AR: فَكَّ / رَدَّ عَلَى الهَاتِف / نَالَ (وَظِيفَة)
UR: اتارنا / فون اٹھانا / نوکری حاصل کرنا

Definition:
(EN) Verb meaning to remove something from a hook, to answer a telephone, or to successfully obtain something difficult like a diploma or job.

Example: Décrocher le téléphone.

Translation: To pick up the phone.

Root Word: French 'dé-' + 'accrocher'.

Synonyms: enlever, obtenir, répondre"
"suspendre","Translations:
EN: to suspend / to hang / to interrupt / to put on hold
AR: عَلَّقَ / أَوْقَفَ مُؤَقَّتًا
UR: معطل کرنا / لٹکانا / روک دینا

Definition:
(EN) Verb meaning to hang something from above or to stop an activity/law/payment for a period of time.

Example: Suspendre une séance.

Translation: To suspend a session.

Root Word: Latin 'suspendere' (to hang up).

Synonyms: accrocher, interrompre, différer"
"provenir","Translations:
EN: to stem from / to originate / to come from
AR: نَتَجَ عَنْ / جَاءَ مِنْ
UR: پیدا ہونا / نکلنا / ماخذ ہونا

Definition:
(EN) Verb used to describe the source or origin of a thing, sound, or feeling.

Example: Cela provient d'une erreur.

Translation: This stems from (comes from) an error.

Root Word: Latin 'pro-' + 'venire' (to come forth).

Synonyms: dériver, résulter, venir"
"incomber","Translations:
EN: to fall upon / to be incumbent upon / to be someone's duty
AR: وَقَعَ عَلَى عَاتِق / كَانَ مِنْ مَسْؤُولِيَّة
UR: ذمہ داری ہونا / عائد ہونا

Definition:
(EN) Formal verb expressing that a task or responsibility is the obligation of a specific person (incomber à quelqu'un).

Example: Cette tâche lui incombe.

Translation: This task falls upon (is incumbent upon) him.

Root Word: Latin 'incumbere' (to lean upon/apply oneself).

Synonyms: revenir à, être le devoir de"
"peser","Translations:
EN: to weigh / to ponder / to be heavy / to exert pressure
AR: وَزَنَ / ثَقُلَ / ضَغَطَ
UR: وزن کرنا / بوجھ ہونا / اثر ڈالنا

Definition:
(EN) Verb meaning to find the weight of something, to consider a decision carefully, or for a situation to be oppressive.

Example: Peser le pour et le contre.

Translation: To weigh the pros and cons.

Root Word: Latin 'pensare' (to weigh).

Synonyms: mesurer, évaluer, influencer"
