rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
435,ماذا تظن نفسك فاعلاً؟,What do you think you're doing?,B,mˈaːðaː tðn nˈafska faːʕlˌaː,madha tdhn nafska fa‘la,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
436,ماذا تريد أن تصبح في المستقبل؟,What do you want to be?,B,mˈaːðaː trˈiːd ʔn ts̪bħ fˈiː ʔalmˈustaqbˌal,madha trayayd ʔn ts̪bh fayay ʔalmohohstaqbal,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
437,ماذا تريد أن تأكل؟,What do you want to eat?,B,mˈaːðaː trˈiːd ʔn tˈaʔakːˌul,madha trayayd ʔn taʔakohohl,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
438,ما الخيارات الأخرى التي أمامي؟,What other options do I have?,B,mˈaː ʔalχˈiːaːrˌaːt ʔalʔˈuxraː ʔˈallatˌiː ʔˈamaːmˌiːj,ma ʔalkhayayarat ʔalʔohohkhra ʔallatayay ʔamamayayy,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
439,متى يمكنني أن أراك مجددا؟,When can I see you again?,B,mˈataː jmknnˈiː ʔn ʔrˈaːka mdʒddˈaː,mata ymknnayay ʔn ʔraka mydda,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
440,متى غيرت عنوانك؟,When did you change your address?,B,mˈataː ɣˈiːrt ʕˈunwaːnkˌa,mata ghayayrt ‘ohohnwanka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
441,متى يحين دوري؟,When do I get my turn?,B,mˈataː jħˈiːna dˈawriːj,mata yhayayna dawrayayy,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
442,أين يمكنني أن أشتري تذكرة؟,Where can I buy a ticket?,B,ʔˈajna jmknnˈiː ʔn ʔʃtrˈiː tˈaðkarˌa,ʔayna ymknnayay ʔn ʔshtrayay tadhkara,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
443,من أين اقتنيت ذلك المعطف؟,Where did you buy that coat?,B,mˈin ʔˈajna ˈaqtniːt ðˈaːlikˌa ʔalmˈiʕt̪af,mayayn ʔayna aqtnayayt dhalayayka ʔalmayay‘t̪af,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
444,من أين اشتريت ذلك الثوب؟,Where did you buy that dress?,B,mˈin ʔˈajna ˈaʃtriːt ðˈaːlikˌa ʔaθθˈawb,mayayn ʔayna ashtrayayt dhalayayka ʔaththawb,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
445,من أين اشتريت تلك القبّعة؟,Where did you buy that hat?,B,mˈin ʔˈajna ˈaʃtriːt tˈallka ʔalqbːʕt,mayayn ʔayna ashtrayayt tallka ʔalqb‘t,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
446,إلى أين ذهبت نهاية الأسبوع الماضي؟,Where did you go last weekend?,B,ʔˈilaː ʔˈajna ðhbt nihˈaːja ʔalʔˈusbuːʕ ʔalmˈaːdˤiː,ʔayayla ʔayna dhhbt nayayhaya ʔalʔohohsbohoh‘ ʔalmadˤayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
447,أين تقترح أن نذهب؟,Where would you suggest we go?,B,ʔˈajna tqtrħ ʔn nðhb,ʔayna tqtrh ʔn ndhhb,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
448,من تظن نفسك؟,Who do you think you are?,B,mˈin tðn nˈafska,mayayn tdhn nafska,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
449,لمَ أنت متعبٌ اليوم؟,Why are you tired today?,B,lma ʔˈanta mˈutʕibˌun ʔaljˈawm,lma ʔanta mohoht‘ayaybohohn ʔalyawm,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
450,لماذا عادت إلى المنزل باكرًا؟,Why did she return home early?,B,lˈimaːðˌaː ʕˈaːdt ʔˈilaː ʔalmˈanzil bˈaːkirˌan,layaymadha ‘adt ʔayayla ʔalmanzayayl bakayayran,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
451,لماذا اشتريت هذه السيارة؟,Why did you buy this car?,B,lˈimaːðˌaː ˈaʃtriːt hˈaːðihˌi ʔassajjˈaːra.,layaymadha ashtrayayt hadhayayhayay ʔassayyara.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
452,لماذا عصيت أمري؟,Why did you disobey my order?,B,lˈimaːðˌaː ʕs̪ˈi.ːt ʔmrˈiː,layaymadha ‘s̪ayay.t ʔmrayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
453,لماذا كذبت علي؟,Why did you lie to me?,B,lˈimaːðˌaː kðbt ʕˈaliːj,layaymadha kdhbt ‘alayayy,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
454,لماذا تركت وظيفتك؟,Why did you quit your job?,B,lˈimaːðˌaː trkt wði.ːftkˌa,layaymadha trkt wdhayay.ftka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
455,لماذا لم تتصل بي مسبقًا؟,Why didn't you call me earlier?,B,lˈimaːðˌaː lˈam tts̪l bˈiː mˈusbaqˌan,layaymadha lam tts̪l bayay mohohsbaqan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
456,لماذا تحتاج سكينا؟,Why do you need a knife?,B,lˈimaːðˌaː tħtˈaːdʒ skiːnˌaː,layaymadha thtay skayayna,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
457,لماذا لن تكون هنا غدًا؟,Why won't you be here tomorrow?,B,lˈimaːðˌaː lˈan tˈakawwˌan hˈunaː ɣˈadan,layaymadha lan takawwan hohohna ghadan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
458,هل تود أن تأتي بالداخِل؟,Would you like to come inside?,B,hˈal tˈuːd ʔn tʔtˈiː biddˈaːχil,hal tohohd ʔn tʔtayay bayayddakhayayl,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
459,كل ما يمكنك فعله هو الانتظار.,All you can do is wait.,B,kˈull mˈaː jmkˈunnakˌa fˈiʕlh hˈuwa alˈintiðˌaːr.,kohohll ma ymkohohnnaka fayay‘lh hohohwa alayayntayaydhar.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
460,هل يمكنك الدخول إلى هنا، رجاءً؟,"Could you come in here, please?",B,hˈal jmkˈunnakˌa ʔaddˈuχuːl ʔˈilaː hˈunaː rdʒˈaːʔan,hal ymkohohnnaka ʔaddohohkhohohl ʔayayla hohohna ryaʔan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
461,سأذهب إلى هناك اليوم.,I am to go there today.,B,sʔðhb ʔˈilaː hunˈaːka ʔaljˈawm.,sʔdhhb ʔayayla hohohnaka ʔalyawm.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
462,أنا أصدق أنك تريد أن تساعد,I believe you want to help.,B,ˈana ʔˈas̪daq ʔnkˈa trˈiːd ʔn tsˈaːʕd,ana ʔas̪daq ʔnka trayayd ʔn tsa‘d,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
463,يمكنني أن أفعلها من أجلك.,I can do it for you.,B,jmknnˈiː ʔn ʔˈafʕalhˌaː mˈin ʔˈadʒlka.,ymknnayay ʔn ʔaf‘alha mayayn ʔaylka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
464,آتي إلى المدرسة بالحافلة.,I come to school by bus.,B,ʔˈaːtiː ʔˈilaː ʔalmˈadrasˌa bilħˈaːfilˌa.,ʔatayay ʔayayla ʔalmadrasa bayaylhafayayla.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
465,لا أعرف ما الذي سأفعله.,I don't know what I'll do.,B,lˈaː ʔˈaʕraf mˈaː ʔˈallaðˌiː sʔfʕlh.,la ʔa‘raf ma ʔalladhayay sʔf‘lh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
466,أنا لا أعرف ما يحصل هنا.,I don't know what happens here.,B,ˈana lˈaː ʔˈaʕraf mˈaː jħs̪l hˈunaː.,ana la ʔa‘raf ma yhs̪l hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
467,لا أعرف ماذا أفعل.,I don't know what to do.,B,lˈaː ʔˈaʕraf mˈaːðaː ʔˈafʕal.,la ʔa‘raf madha ʔaf‘al.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
468,أنا لا أعرف ما تقصده.,I don't know what you mean.,B,ˈana lˈaː ʔˈaʕraf mˈaː tˈaqas̪s̪ˌadh.,ana la ʔa‘raf ma taqas̪s̪adh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
469,أذهب إلى المدرسة بالحافلة.,I go to school by bus.,B,ʔˈaðhab ʔˈilaː ʔalmˈadrasˌa bilħˈaːfilˌa.,ʔadhhab ʔayayla ʔalmadrasa bayaylhafayayla.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
470,أعتقد بأنه لا يمكننا الرفض.,I guess we can't say no.,B,ʔʕtqd bʔnh lˈaː jmknnˈaː ʔarrˈafadˤ.,ʔ‘tqd bʔnh la ymknna ʔarrafadˤ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
471,لم يكن لديّ وقت للأكل.,I had no time to eat.,B,lˈam ikˈunna ldiː wˈaqt llʔkl.,lam ayaykohohnna ldayay waqt llʔkl.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
472,ليس معي نقود,I have no money on me.,B,lˈajsa mˈaʕj nqwd,laysa ma‘y nqwd,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
473,ليس معي أي مال.,I have no money with me.,B,lˈajsa mˈaʕj ʔˈajj mˈaːl.,laysa ma‘y ʔayy mal.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
474,لدي شيء أريد أن أخبرك به.,I have something to tell you.,B,ldiː ʃˈajʔ ʔrˈiːd ʔn ʔˈaχbarkˌa bh.,ldayay shayʔ ʔrayayd ʔn ʔakhbarka bh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
475,يجب علي أن أساعد أمي.,I have to help my mother.,B,jdʒb ʕˈaliːj ʔn ʔsˈaːʕd ʔˈummiːj.,yyb ‘alayayy ʔn ʔsa‘d ʔohohmmayayy.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
476,أعلم أنه يراقبني.,I know he is watching me.,B,ʔˈaʕlam ʔnh jrˈaːqbniː.,ʔa‘lam ʔnh yraqbnayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
477,أعرف كم عمرك.,I know how old you are.,B,ʔˈaʕraf kiːlˈuː mitˌar ʕˈumrka.,ʔa‘raf kayaylohoh mayaytar ‘ohohmrka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
478,أعلم أنّك تحبّ القهوة.,I know that you like coffee.,B,ʔˈaʕlam ʔnnkˈa tħbː ʔalqˈahwa.,ʔa‘lam ʔnnka thb ʔalqahwa.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
479,أنا أعرف من هو والدك.,I know who your father is.,B,ˈana ʔˈaʕraf mˈin hˈuwa waddˈakː.,ana ʔa‘raf mayayn hohohwa waddak.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
480,أعلم بأنك لا تصدقني.,I know you don't believe me.,B,ʔˈaʕlam bʔnka lˈaː ts̪dqnˈiː.,ʔa‘lam bʔnka la ts̪dqnayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
481,أنا أعلم أنك لا تحبني.,I know you don't like me.,B,ˈana ʔˈaʕlam ʔnkˈa lˈaː tħbnˈiː.,ana ʔa‘lam ʔnka la thbnayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
482,أريد منك أن تثق بي.,I want you to trust me.,B,ʔrˈiːd mˈinka ʔn tθq bˈiː.,ʔrayayd mayaynka ʔn tthq bayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
483,أتذكر كل ما تقوله لي.,I remember everything you tell me.,B,ʔtðkr kˈull mˈaː tˈaqawwˌulh lˈajj.,ʔtdhkr kohohll ma taqawwohohlh layy.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
484,أظن أنه يمكنني أن أساعد.,I think maybe I can help.,B,ʔðn ʔnh jmknnˈiː ʔn ʔsˈaːʕd.,ʔdhn ʔnh ymknnayay ʔn ʔsa‘d.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
485,أظن أنك تضيع وقتك.,I think you're wasting your time.,B,ʔðn ʔnkˈa tdˤˈi.ːʕ wˈaqtka.,ʔdhn ʔnka tdˤayay.‘ waqtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
486,أريد الذهاب معك.,I want to go with you.,B,ʔrˈiːd ʔaððˈahaːb mˈaʕak.,ʔrayayd ʔadhdhahab ma‘ak.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
487,فقط أخبرني ماذا تريد.,Just tell me what you want.,B,fˈaqat̪ ʔχbrnˈiː mˈaːðaː trˈiːd.,faqat̪ ʔkhbrnayay madha trayayd.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
488,من فضلك افعل ما تراه ضروريًا.,Please do what you consider necessary.,B,mˈin fˈadˤlka ˈafʕl mˈaː trˈaːh dˤarˈuːriːjˌan.,mayayn fadˤlka af‘l ma trah dˤarohohrayayyan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
489,من فضلك اشرح لماذا لا يمكنك المجيء.,Please explain why you can't come.,B,mˈin fˈadˤlka ˈaʃrħ lˈimaːðˌaː lˈaː jmkˈunnakˌa ʔalmˈadʒiːʔ.,mayayn fadˤlka ashrh layaymadha la ymkohohnnaka ʔalmayayayʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
490,من فضلك ساعدني في حل واجبي.,Please help me with my homework.,B,mˈin fˈadˤlka saːʕdnˌiː fˈiː ħˈall waːdʒbˌiː.,mayayn fadˤlka sa‘dnayay fayay hall waybayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
491,من فضلك اتصل بي قبل أن تأتي.,Please phone me before you come.,B,mˈin fˈadˤlka ˈitːas̪ˌal bˈiː qˈabl ʔn tʔtˈiː.,mayayn fadˤlka ayaytas̪al bayay qabl ʔn tʔtayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
492,حدّثني عن رحلتك من فضلك.,Please tell me about your trip.,B,ħdːθnˈiː ʕˈan rħltkˈa mˈin fˈadˤlka.,hdthnayay ‘an rhltka mayayn fadˤlka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
493,أخبرني ما الخطب.,Tell me what the matter is.,B,ʔχbrnˈiː mˈaː ʔalχˈat̪ab.,ʔkhbrnayay ma ʔalkhat̪ab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
494,أخبرهم ما أخبرتك بهِ.,Tell them what I told you.,B,ʔˈaχbarhˌum mˈaː ʔχbrtkˈa bhi.,ʔakhbarhohohm ma ʔkhbrtka bhayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
495,سأبتاع غدًا ما أحتاج إليه.,Tomorrow I'll buy what I need.,B,sʔbtaːʕ ɣˈadan mˈaː ʔħtˈaːdʒ ʔlˈiːh.,sʔbta‘ ghadan ma ʔhtay ʔlayayh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
496,لا نعلم كيف أو لماذا.,We don't know how or why.,B,lˈaː nʕlm kˈajfa ʔˈaw lˈimaːðˌaː.,la n‘lm kayfa ʔaw layaymadha.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
497,نعلم لماذا قمت بذلك.,We know why you did that.,B,nʕlm lˈimaːðˌaː qmt bˈaðalkˌa.,n‘lm layaymadha qmt badhalka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
498,بإمكانك الذهاب إذا أردت.,You can go if you want.,B,bʔmkaːnkˌa ʔaððˈahaːb ʔˈiðaː ʔrdt.,bʔmkanka ʔadhdhahab ʔayaydha ʔrdt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
499,يُمكِنَك أن تقول ما تريد.,You can say whatever you want.,B,jumkˈinakˌa ʔn tˈaqawwˌul mˈaː trˈiːd.,yohohmkayaynaka ʔn taqawwohohl ma trayayd.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
500,ليس عليك أن تأتي غدًا.,You don't have to come tomorrow.,B,lˈajsa ʕˈaliːjkˌa ʔn tʔtˈiː ɣˈadan.,laysa ‘alayayyka ʔn tʔtayay ghadan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
501,إنك لا تعرف من أكون.,You don't know who I am.,B,ʔˈinka lˈaː tˈaʕarrˌuf mˈin ʔkaˈuːna.,ʔayaynka la ta‘arrohohf mayayn ʔkaohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
502,لا تحتاج لمعرفة السّبب.,You don't need to know why.,B,lˈaː tħtˈaːdʒ lmʕrft ʔasssbb.,la thtay lm‘rft ʔasssbb.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
503,لا يتوجب عليك العمل اليوم.,You don't need to work today.,B,lˈaː jtˈuːdʒb ʕˈaliːjkˌa ʔalʕˈamal ʔaljˈawm.,la ytohohyb ‘alayayyka ʔal‘amal ʔalyawm.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
504,عليك أن تأتي معي.,You have to come with me.,B,ʕˈaliːjkˌa ʔn tʔtˈiː mˈaʕj.,‘alayayyka ʔn tʔtayay ma‘y.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
505,كيف تجرؤ على شتم أختي!,How dare you insult my sister!,B,kˈajfa tdʒrʔ ʕˈalaː ʃˈatam ʔχtˈiː!,kayfa tyrʔ ‘ala shatam ʔkhtayay!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
506,يستطيع كل أصدقائي التحدث بالفرنسية.,All my friends can speak French.,B,jstt̪ˈi.ːʕ kˈull ʔs̪dqˈaːʔiː ʔattaħˈadːaθ bilfrnsˈijjah.,ystt̪ayay.‘ kohohll ʔs̪dqaʔayay ʔattahadath bayaylfrnsayayyyah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
507,كل ما نحن بحاجة إليه هو خطة.,All we need is a plan.,B,kˈull mˈaː nˈaħnu bħaːdʒt ʔlˈiːh hˈuwa χˈut̪t̪a.,kohohll ma nahnohoh bhayt ʔlayayh hohohwa khohoht̪t̪a.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
508,انس ما قلته لك للتّو.,Forget what I just told you.,B,ˈans mˈaː qlth lkˈa lltːw.,ans ma qlth lka lltw.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
509,أستطيع فعلها بنفسي.,I can do it by myself.,B,ʔstt̪ˈi.ːʕ fˈiʕlhaː bnfsiː.,ʔstt̪ayay.‘ fayay‘lha bnfsayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
510,يمكنني إثبات ذلك لك.,I can prove it to you.,B,jmknnˈiː ʔˈiθbaːt ðˈaːlikˌa lkˈa.,ymknnayay ʔayaythbat dhalayayka lka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
511,لا أستطيع الانتظار لمقابلتك.,I can't wait to meet you.,B,lˈaː ʔstt̪ˈi.ːʕ alˈintiðˌaːr lmqaːbltkˌa.,la ʔstt̪ayay.‘ alayayntayaydhar lmqabltka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
512,لم يكن عليّ فعل شيء.,I didn't have to do anything.,B,lˈam ikˈunna ʕlˈiː fˈiʕl ʃˈajʔ.,lam ayaykohohnna ‘layay fayay‘l shayʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
513,لم أكن بحاجة لإخباره.,I didn't need to tell him.,B,lˈam ʔˈakann bħaːdʒt lʔχbaːrh.,lam ʔakann bhayt lʔkhbarh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
514,لم أرغب بإيقاظك,I didn't want to wake you.,B,lˈam ʔrɣb bʔiːqˌaːðka,lam ʔrghb bʔayayqadhka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
515,لا أعتقد أنها ستفهم.,I don't believe she will understand.,B,lˈaː ʔʕtqd ʔnhˈaː sˈatːafhˌum.,la ʔ‘tqd ʔnha satafhohohm.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
516,لا آتي إلى هنا كثيرا.,I don't come here very often.,B,lˈaː ʔˈaːtiː ʔˈilaː hˈunaː kθiːrˌaː.,la ʔatayay ʔayayla hohohna kthayayra.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
517,لا أعرف أي شخص هناك.,I don't know anybody there.,B,lˈaː ʔˈaʕraf ʔˈajj ʃˈaxs̪ hunˈaːka.,la ʔa‘raf ʔayy shakhs̪ hohohnaka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
518,لم أعد أشعر بالأمان هنا.,I don't feel safe here anymore.,B,lˈam ʔˈaʕadː ʔˈaʃʕar bilʔˈamaːn hˈunaː.,lam ʔa‘ad ʔash‘ar bayaylʔaman hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
519,لا أدري ماذا يعني ذلك.,I don't know what it means.,B,lˈaː ʔdrˈiː mˈaːðaː jʕnˈiː ðˈaːlikˌa.,la ʔdrayay madha y‘nayay dhalayayka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
520,لا أعلم أين يسكن.,I don't know where he lives.,B,lˈaː ʔˈaʕlam ʔˈajna jskˈunna.,la ʔa‘lam ʔayna yskohohnna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
521,لا أريد أن أخسركَ.,I don't want to lose you.,B,lˈaː ʔrˈiːd ʔn ʔχsrkˈa.,la ʔrayayd ʔn ʔkhsrka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
522,لا أريد البقاء هنا.,I don't want to stay here.,B,lˈaː ʔrˈiːd ʔalbˈaqaːʔ hˈunaː.,la ʔrayayd ʔalbaqaʔ hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
523,لا أريد التّوقُّف هنا.,I don't want to stop here.,B,lˈaː ʔrˈiːd ʔattːwqˈuːf hˈunaː.,la ʔrayayd ʔattwqohohf hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
524,لدي الكثير لأفعله.,I have a lot to do.,B,ldiː ʔalkaθˈiːr lʔfʕlh.,ldayay ʔalkathayayr lʔf‘lh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
525,ليس لدي كتب لأقرأها.,I have no books to read.,B,lˈajsa ldiː kˈatab lʔqrʔhaː.,laysa ldayay katab lʔqrʔha.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
526,ليس لدي أي شيء أفضل للقيام به.,I have nothing better to do.,B,lˈajsa ldiː ʔˈajj ʃˈajʔ ʔˈafdˤal llqiˌaːm bh.,laysa ldayay ʔayy shayʔ ʔafdˤal llqayayam bh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
527,لدي بعض الأسئلة لك.,I have some questions for you.,B,ldiː bˈaʕdˤ ʔalʔsʔlt lkˈa.,ldayay ba‘dˤ ʔalʔsʔlt lka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
528,عليّ فعل هذا مجددًا.,I have to do this again.,B,ʕlˈiː fˈiʕl hˈaːðaː mudʒˈadːadˌan.,‘layay fayay‘l hadha mohohyadadan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
529,يجب عليّ الذهاب إلى الحمام.,I have to go to the bathroom.,B,jdʒb ʕlˈiː ʔaððˈahaːb ʔˈilaː ʔalħˈamaːm.,yyb ‘layay ʔadhdhahab ʔayayla ʔalhamam.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
530,آمل أن يكون أخوك أفضل حالًا.,I hope your brother is better.,B,ʔˈaːmil ʔn jˈakuːn ʔχˈuːka ʔˈafdˤal ħˈaːlan.,ʔamayayl ʔn yakohohn ʔkhohohka ʔafdˤal halan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
531,أنا فقط أريد أن أستمتع.,I just want to have fun.,B,ˈana fˈaqat̪ ʔrˈiːd ʔn ʔstmtʕ.,ana faqat̪ ʔrayayd ʔn ʔstmt‘.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
