rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
393,Je supposais que tu viendrais.,I assumed you would come.,B,ʒə- sypozˈɛ kə ty vjɛ̃dʁˈɛ.,zhohohh- sypohzay kohohh ty vyayayndray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
394,Je peux te donner un coup de main.,I can help you out.,B,ʒə- pˈø tə- dɔnˈe œ̃ kˈu də- mˈɛ̃.,zhohohh- peu tohohh- dohnay ohohn kohoh dohohh- mayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
395,Je peux quand même t'aider.,I can still help you.,B,ʒə- pˈø kɑ̃ mˈɛm tɛdˈe.,zhohohh- peu kan maym tayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
396,Je peux comprendre votre colère.,I can understand your anger.,B,ʒə- pˈø kɔ̃pʁˈɑ̃dʁ votʁ kolˈɛʁ.,zhohohh- peu kohnprandr vohtr kohlayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
397,Je peux comprendre ta langue.,I can understand your language.,B,ʒə- pˈø kɔ̃pʁˈɑ̃dʁ ta- lˈɑ̃ɡ.,zhohohh- peu kohnprandr ta- lang.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
398,Je peux comprendre votre réticence.,I can understand your reluctance.,B,ʒə- pˈø kɔ̃pʁˈɑ̃dʁ votʁ ʁetisˈɑ̃s.,zhohohh- peu kohnprandr vohtr raytayaysans.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
399,Je peux t'attendre.,I can wait for you.,B,ʒə- pˈø tatˈɑ̃dʁ.,zhohohh- peu tatandr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
400,Je ne peux pas attendre plus longtemps.,I can wait no longer.,B,ʒə- nə- pˈø paz atˈɑ̃dʁ ply lɔ̃tˈɑ̃.,zhohohh- nohohh- peu paz atandr ply lohntan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
401,Je ne peux pas t'aider aujourd'hui.,I can't help you today.,B,ʒə- nə- pˈø pa tɛdˈe oʒuʁdyˈi.,zhohohh- nohohh- peu pa tayday ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
402,Je ne peux pas te dire pourquoi.,I can't tell you why.,B,ʒə- nə- pˈø pa tə- dˈiʁ puʁkwˈa.,zhohohh- nohohh- peu pa tohohh- dayayr pohohrkwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
403,Je pourrais t'accompagner.,I could go with you.,B,ʒə- puʁˈɛ takɔ̃panjˈe.,zhohohh- pohohray takohnpanyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
404,Je pourrais vous faire arrêter.,I could have you arrested.,B,ʒə- puʁˈɛ vu fˈɛʁ aʁɛtˈe.,zhohohh- pohohray vohoh fayr araytay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
405,Je ne pourrais te dire pourquoi.,I couldn't tell you why.,B,ʒə- nə- puʁˈɛ tə- dˈiʁ puʁkwˈa.,zhohohh- nohohh- pohohray tohohh- dayayr pohohrkwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
406,J'ai bien fait mon travail.,I did my work well.,B,ʒe bjˈɛ̃ fˈɛ mɔ̃ tʁavˈaj.,zhay byayayn fay mohn travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
407,J'ai fait ce que je pouvais.,I did what I could.,B,ʒe fˈɛ sə- kə ʒə- puvˈɛ.,zhay fay sohohh- kohohh zhohohh- pohohvay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
408,J'ai fait ce que tu as demandé.,I did what you asked.,B,ʒe fˈɛ sə- kə ty a dəmɑ̃dˈe.,zhay fay sohohh- kohohh ty a dohohhmanday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
409,J'ai fait ce que vous vouliez.,I did what you wanted.,B,ʒe fˈɛ sə- kə vu vuljˈe.,zhay fay sohohh- kohohh vohoh vohohlyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
410,Je n'avais pas besoin de ton aide.,I didn't need your help.,B,ʒə- navˈɛ pa bəzwˈɛ̃ də- tɔ̃n ˈɛd.,zhohohh- navay pa bohohhzwayayn dohohh- tohnn ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
411,J'espère vraiment que vous comprenez.,I do hope you understand.,B,ʒɛspˈɛʁ vʁɛmˈɑ̃ kə vu kɔ̃pʁənˈe.,zhayspayr vrayman kohohh vohoh kohnprohohhnay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
412,Je fais bien mon travail.,I do my work well.,B,ʒə- fˈɛ bjˈɛ̃ mɔ̃ tʁavˈaj.,zhohohh- fay byayayn mohn travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
413,J'ai vraiment besoin de votre aide.,I do need your help.,B,ʒe vʁɛmˈɑ̃ bəzwˈɛ̃ də- votʁ ˈɛd.,zhay vrayman bohohhzwayayn dohohh- vohtr ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
414,Je pense vraiment que je comprends.,I do think I understand.,B,ʒə- pˈɑ̃s vʁɛmˈɑ̃ kə ʒə- kɔ̃pʁˈɑ̃.,zhohohh- pans vrayman kohohh zhohohh- kohnpran.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
415,Je fais ce qui est requis.,I do what is required.,B,ʒə- fˈɛ sə- ki ɛ ʁəkˈi.,zhohohh- fay sohohh- kayay ay rohohhkayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
416,Je n'ai pas le temps aujourd'hui.,I don't have time today.,B,ʒə- ne pa lə- tˈɑ̃ oʒuʁdyˈi.,zhohohh- nay pa lohohh- tan ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
417,Mon travail ne me plaît pas.,I don't like my work.,B,mɔ̃ tʁavˈaj nə- mə- plˈɛ pˈa.,mohn travay nohohh- mohohh- play pa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
418,Je n'ai pas besoin de toi ici.,I don't need you here.,B,ʒə- ne pa bəzwˈɛ̃ də- twˌa isˈi.,zhohohh- nay pa bohohhzwayayn dohohh- twa ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
419,Je n'ai pas besoin de ton aide.,I don't need your help.,B,ʒə- ne pa bəzwˈɛ̃ də- tɔ̃n ˈɛd.,zhohohh- nay pa bohohhzwayayn dohohh- tohnn ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
420,Je ne pense pas que vous compreniez.,I don't think you understand.,B,ʒə- nə- pˈɑ̃s pa kə vu kɔ̃pʁənjˈe.,zhohohh- nohohh- pans pa kohohh vohoh kohnprohohhnyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
421,Je ne veux pas de toi ici.,I don't want you here.,B,ʒə- nə- vˈø pa də- twˌa isˈi.,zhohohh- nohohh- veu pa dohohh- twa ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
422,J'ai l'impression d'être prêt.,I feel like I'm ready.,B,ʒe lɛ̃pʁɛsjˈɔ̃ dˈɛtʁ pʁˈɛ.,zhay layaynpraysyohn daytr pray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
423,J'ai envie de boire un coup.,I feel like a drink.,B,ʒe ɑ̃vˈi də- bwˈaʁ œ̃ kˈu.,zhay anvayay dohohh- bwar ohohn kohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
424,J'ai envie de te voir.,I feel like seeing you.,B,ʒe ɑ̃vˈi də- tə- vwˈaʁ.,zhay anvayay dohohh- tohohh- vwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
425,Je me sens désolé pour toi.,I feel sorry for you.,B,ʒə- mə- sˈɑ̃ dezolˈe puʁ twˈa.,zhohohh- mohohh- san dayzohlay pohohr twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
426,Je suis venu aider.,I have come to help.,B,ʒə- syˌi vənˈy ɛdˈe.,zhohohh- syayay vohohhny ayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
427,J'ai terminé mon travail.,I have finished my work.,B,ʒe tɛʁminˈe mɔ̃ tʁavˈaj.,zhay tayrmayaynay mohn travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
428,Je viens juste d'arriver ici.,I have just come here.,B,ʒə- vjˈɛ̃ ʒˈyst daʁivˈe isˈi.,zhohohh- vyayayn zhyst darayayvay ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
429,"Je n'ai pas d'énergie, aujourd'hui.",I have no energy today.,B,"ʒə- ne pa denɛʁʒˈi, oʒuʁdyˈi.","zhohohh- nay pa daynayrzhayay, ohzhohohrdyayay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
430,Je n'ai pas de devoirs aujourd'hui.,I have no homework today.,B,ʒə- ne pa də- dəvwˈaʁz oʒuʁdyˈi.,zhohohh- nay pa dohohh- dohohhvwarz ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
431,Je ne sais absolument pas pourquoi.,I have no idea why.,B,ʒə- nə- sˈɛz absolymˈɑ̃ pa puʁkwˈa.,zhohohh- nohohh- sayz absohlyman pa pohohrkwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
432,Je n'ai pas le temps demain.,I have no time tomorrow.,B,ʒə- ne pa lə- tˈɑ̃ dəmˈɛ̃.,zhohohh- nay pa lohohh- tan dohohhmayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
433,J'ai quelque chose que tu veux.,I have something you want.,B,ʒe kˌɛlkə ʃˈɔz kə ty vˈø.,zhay kaylkohohh shohz kohohh ty veu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
434,Je dois me rendre chez moi.,I have to go home.,B,ʒə- dwˈa mə- ʁˈɑ̃dʁ ʃe mwˈa.,zhohohh- dwa mohohh- randr shay mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
435,Il faut que j'aille bosser.,I have to go work.,B,il fo kə ʒˈaj bɔsˈe.,ayayl foh kohohh zhay bohsay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
436,Je dois savoir pourquoi.,I have to know why.,B,ʒə- dwˈa savwˈaʁ puʁkwˈa.,zhohohh- dwa savwar pohohrkwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
437,Je dois dire non.,I have to say no.,B,ʒə- dwˈa dˈiʁ nˈɔ̃.,zhohohh- dwa dayayr nohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
438,"Je dois travailler, demain.",I have to work tomorrow.,B,"ʒə- dwˈa tʁavajˈe, dəmˈɛ̃.","zhohohh- dwa travayay, dohohhmayayn.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
439,J'ai ce dont j'ai besoin.,I have what I need.,B,ʒe sə- dɔ̃ ʒe bəzwˈɛ̃.,zhay sohohh- dohn zhay bohohhzwayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
440,C'est toi que je dois remercier.,I have you to thank.,B,sɛ twˌa kə ʒə- dwˈa ʁəmɛʁsjˈe.,say twa kohohh zhohohh- dwa rohohhmayrsyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
441,Je savais que tu comprendrais.,I knew you would understand.,B,ʒə- savˈɛ kə ty kɔ̃pʁɑ̃dʁˈɛ.,zhohohh- savay kohohh ty kohnprandray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
442,Je peux bien comprendre ce que tu ressens.,I can understand how you feel.,B,ʒə- pˈø bjˈɛ̃ kɔ̃pʁˈɑ̃dʁ sə- kə ty ʁəsˈɛn.,zhohohh- peu byayayn kohnprandr sohohh- kohohh ty rohohhsayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
443,Je sais qu'il y en a d'autres.,I know there are others.,B,ʒə- sˈɛ kil i ɑ̃n a dˈotʁ.,zhohohh- say kayayl ayay ann a dohtr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
444,Je sais ce que j'aime.,I know what I like.,B,ʒə- sˈɛ sə- kə ʒˈɛm.,zhohohh- say sohohh- kohohh zhaym.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
445,Je sais ce que je vais faire.,I know what I'll do.,B,ʒə- sˈɛ sə- kə ʒə- vˈɛ fˈɛʁ.,zhohohh- say sohohh- kohohh zhohohh- vay fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
446,Je sais ce qu'il s'est passé ici.,I know what happened here.,B,ʒə- sˈɛ sə- kil sɛ pasˈe isˈi.,zhohohh- say sohohh- kayayl say pasay ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
447,Je sais ce qu'est l'amour.,I know what love is.,B,ʒə- sˈɛ sə- kɛ lamˈuʁ.,zhohohh- say sohohh- kay lamohohr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
448,Je sais ce que c'est que cela.,I know what that is.,B,ʒə- sˈɛ sə- kə sɛ kə səlˈa.,zhohohh- say sohohh- kohohh say kohohh sohohhla.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
449,Je sais ce qu'ils veulent.,I know what they want.,B,ʒə- sˈɛ sə- kil vˈœl.,zhohohh- say sohohh- kayayl veul.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
450,Je sais quoi faire.,I know what to do.,B,ʒə- sˈɛ kwˌa fˈɛʁ.,zhohohh- say kwa fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
451,Je sais ce que tu sais.,I know what you know.,B,ʒə- sˈɛ sə- kə ty sˈɛ.,zhohohh- say sohohh- kohohh ty say.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
452,Je sais ce que tu veux.,I know what you want.,B,ʒə- sˈɛ sə- kə ty vˈø.,zhohohh- say sohohh- kohohh ty veu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
453,Je sais où il est.,I know where he is.,B,ʒə- sˈɛz u il ˈɛ.,zhohohh- sayz ohoh ayayl ay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
454,Je sais où c'est.,I know where it is.,B,ʒə- sˈɛz u sˈɛ.,zhohohh- sayz ohoh say.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
455,Je sais où elle est.,I know where she is.,B,ʒə- sˈɛz u ɛl ˈɛ.,zhohohh- sayz ohoh ayl ay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
456,Je sais où ils sont.,I know where they are.,B,ʒə- sˈɛz u il sˈɔ̃.,zhohohh- sayz ohoh ayayl sohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
457,Je sais où on est.,I know where we are.,B,ʒə- sˈɛz u ɔ̃n ˈɛ.,zhohohh- sayz ohoh ohnn ay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
458,Je sais où tu es.,I know where you are.,B,ʒə- sˈɛz u ty ˈɛ.,zhohohh- sayz ohoh ty ay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
459,Je sais où tu habites.,I know where you live.,B,ʒə- sˈɛz u ty abˈit.,zhohohh- sayz ohoh ty abayayt.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
460,Je sais où tu travailles.,I know where you work.,B,ʒə- sˈɛz u ty tʁavˈaj.,zhohohh- sayz ohoh ty travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
461,Je sais qui a fait ça.,I know who did that.,B,ʒə- sˈɛ ki a fˈɛ sˈa.,zhohohh- say kayay a fay sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
462,Je sais qui c'est.,I know who that is.,B,ʒə- sˈɛ ki sˈɛ.,zhohohh- say kayay say.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
463,Je sais que tu n'es pas prêt.,I know you aren't ready.,B,ʒə- sˈɛ kə ty nɛ pa pʁˈɛ.,zhohohh- say kohohh ty nay pa pray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
464,Je sais que tu ne peux pas attendre.,I know you can't wait.,B,ʒə- sˈɛ kə ty nə- pˈø paz atˈɑ̃dʁ.,zhohohh- say kohohh ty nohohh- peu paz atandr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
465,Je sais que tu te sens seul.,I know you feel lonely.,B,ʒə- sˈɛ kə ty tə- sˈɑ̃ sˈœl.,zhohohh- say kohohh ty tohohh- san seul.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
466,Je sais que tu te sens triste.,I know you feel sad.,B,ʒə- sˈɛ kə ty tə- sˈɑ̃ tʁˈist.,zhohohh- say kohohh ty tohohh- san trayayst.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
467,Je sais que tu détestes l'école.,I know you hate school.,B,ʒə- sˈɛ kə ty detˈɛst lekˈɔl.,zhohohh- say kohohh ty daytayst laykohl.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
468,Je sais que tu l'as.,I know you have it.,B,ʒə- sˈɛ kə ty lˈa.,zhohohh- say kohohh ty la.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
469,Je sais que tu aimes le café.,I know you like coffee.,B,ʒə- sˈɛ kə ty ˈɛm lə- kafˈe.,zhohohh- say kohohh ty aym lohohh- kafay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
470,Je sais que tu m'apprécies.,I know you like me.,B,ʒə- sˈɛ kə ty mapʁesˈi.,zhohohh- say kohohh ty mapraysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
471,Je sais que tu aimes le sport.,I know you like sports.,B,ʒə- sˈɛ kə ty ˈɛm lə- spˈɔʁ.,zhohohh- say kohohh ty aym lohohh- spohr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
472,Je sais que tu vis ici.,I know you live here.,B,ʒə- sˈɛ kə ty vˈi isˈi.,zhohohh- say kohohh ty vayay ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
473,Je sais que tu m'aimes.,I know you love me.,B,ʒə- sˈɛ kə ty mˈɛm.,zhohohh- say kohohh ty maym.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
474,Je sais que tu parles français.,I know you speak French.,B,ʒə- sˈɛ kə ty pˈaʁl fʁɑ̃sˈɛ.,zhohohh- say kohohh ty parl fransay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
475,J'aime votre façon de penser.,I like how you think.,B,ʒˈɛm votʁ fasˈɔ̃ də- pɑ̃sˈe.,zhaym vohtr fasohn dohohh- pansay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
476,J'ai besoin d'un peu d'aide ici.,I need some help here.,B,ʒe bəzwˈɛ̃ dœ̃ pø dˈɛd isˈi.,zhay bohohhzwayayn dohohn peu dayd ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
477,J'ai besoin d'y aller.,I need to go there.,B,ʒe bəzwˈɛ̃ di alˈe.,zhay bohohhzwayayn dayay alay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
478,J'aurai besoin de toi ici demain.,I will need you here tomorrow.,B,ʒoʁˈe bəzwˈɛ̃ də- twˌa isˈi dəmˈɛ̃.,zhohray bohohhzwayayn dohohh- twa ayaysayay dohohhmayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
479,Je ne t'aime plus.,I don't love you anymore.,B,ʒə- nə- tˈɛm plˈy.,zhohohh- nohohh- taym ply.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
480,Je ne travaille plus ici.,I no longer work here.,B,ʒə- nə- tʁavˈaj plyz isˈi.,zhohohh- nohohh- travay plyz ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
481,J'ai vraiment besoin de ton aide.,I really need your help.,B,ʒe vʁɛmˈɑ̃ bəzwˈɛ̃ də- tɔ̃n ˈɛd.,zhay vrayman bohohhzwayayn dohohh- tohnn ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
482,Je vois que tu es prête.,I see you are ready.,B,ʒə- vwˈa kə ty ɛ pʁˈɛt.,zhohohh- vwa kohohh ty ay prayt.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
483,Je pense que je sais pourquoi.,I think I know why.,B,ʒə- pˈɑ̃s kə ʒə- sˈɛ puʁkwˈa.,zhohohh- pans kohohh zhohohh- say pohohrkwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
484,Je pense que je vous connais.,I think I know you.,B,ʒə- pˈɑ̃s kə ʒə- vu kɔnˈɛ.,zhohohh- pans kohohh zhohohh- vohoh kohnay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
485,Je crois que je t'aime bien.,I think I like you.,B,ʒə- kʁwˈa kə ʒə- tˈɛm bjˈɛ̃.,zhohohh- krwa kohohh zhohohh- taym byayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
486,Je pense que tout le monde est prêt.,I think everybody is ready.,B,ʒə- pˈɑ̃s kə tulmˈɔ̃d ɛ pʁˈɛ.,zhohohh- pans kohohh tohohlmohnd ay pray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
487,Je pense que ça aiderait.,I think that would help.,B,ʒə- pˈɑ̃s kə sa ɛdʁˈɛ.,zhohohh- pans kohohh sa aydray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
488,Je pense qu'ils me connaissent.,I think they know me.,B,ʒə- pˈɑ̃s kil mə- kɔnˈɛs.,zhohohh- pans kayayl mohohh- kohnays.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
489,Je pense qu'ils vous connaissent.,I think they know you.,B,ʒə- pˈɑ̃s kil vu kɔnˈɛs.,zhohohh- pans kayayl vohoh kohnays.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
490,Je crois qu'ils m'aiment.,I think they like me.,B,ʒə- kʁwˈa kil mˈɛm.,zhohohh- krwa kayayl maym.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
491,Je crois qu'ils vous aiment.,I think they like you.,B,ʒə- kʁwˈa kil vuz ˈɛm.,zhohohh- krwa kayayl vohohz aym.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
492,Je pense que l'avenir nous le dira.,I think time will tell.,B,ʒə- pˈɑ̃s kə lavnˈiʁ nu lə- diʁˈa.,zhohohh- pans kohohh lavnayayr nohoh lohohh- dayayra.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
493,Je pense que nous pouvons gérer.,I think we can manage.,B,ʒə- pˈɑ̃s kə nu puvˈɔ̃ ʒeʁˈe.,zhohohh- pans kohohh nohoh pohohvohn zhayray.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
494,Je pense qu'on en a besoin.,I think we need it.,B,ʒə- pˈɑ̃s kɔ̃n ɑ̃n a bəzwˈɛ̃.,zhohohh- pans kohnn ann a bohohhzwayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
495,Je crois que vous avez tort.,I think you're wrong.,A,ʒə- kʁwˈa kə vuz avˈe tˈɔʁ.,zhohohh- krwa kohohh vohohz avay tohr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
496,Je crois que vous m'avez bien entendu.,I think you heard me correctly.,B,ʒə- kʁwˈa kə vu mavˈe bjˈɛ̃n ɑ̃tɑ̃dˈy.,zhohohh- krwa kohohh vohoh mavay byayaynn antandy.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
497,Je comprends ce que tu ressens.,I understand how you feel.,B,ʒə- kɔ̃pʁˈɑ̃ sə- kə ty ʁəsˈɛn.,zhohohh- kohnpran sohohh- kohohh ty rohohhsayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
498,Je veux rentrer chez moi.,I want to go home.,B,ʒə- vˈø ʁɑ̃tʁˈe ʃe mwˈa.,zhohohh- veu rantray shay mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
499,Je veux te faire plaisir.,I want to please you.,B,ʒə- vˈø tə- fˈɛʁ plɛzˈiʁ.,zhohohh- veu tohohh- fayr playzayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
500,Je veux que tu viennes.,I want you to come.,B,ʒə- vˈø kə ty vjˈɛn.,zhohohh- veu kohohh ty vyayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
