rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
334,ہمیں چائے چاہیے۔,We need the tea.,A,hˈʌmẽː cˈaːeː cˈaːhjeː,hʌmẽ caay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
335,چائے کہاں ہے؟,Where is the tea?,A,cˈaːeː kˈʌhãː hɛ,caay kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
336,کیا چائے یہاں ہے؟,Is the tea here?,A,kjˈaː cˈaːeː jˈʌhãː hɛ,kya caay yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
337,براہِ کرم چائے لے آئیے۔,Please bring the tea.,A,bˌəraːhˈeː kˈʌrəm cˈaːeː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm caay lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
338,براہِ کرم مجھے چائے دیجیے۔,Please give me the tea.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cˈaːeː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay caay dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
339,میرے پاس چائے ہے۔,I have the tea.,A,mˈeːreː pˈaːs cˈaːeː hɛ,mayray pas caay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
340,کیا آپ کے پاس چائے ہے؟,Do you have the tea?,B,kjˈaː ˌaːp keː pˈaːs cˈaːeː hɛ,kya ap kay pas caay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
341,مجھے کافی چاہیے۔,I need the coffee.,A,mˌʊɟʰeː kˈaːfi cˈaːhjeː,mohohgyʰay kafayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
342,مجھے کافی نہیں چاہیے۔,I don't need the coffee.,B,mˌʊɟʰeː kˈaːfi nahˈiːn cˈaːhjeː,mohohgyʰay kafayay nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
343,کیا آپ کو کافی چاہیے؟,Do you need the coffee?,B,kjˈaː ˌaːp kˈoː kˈaːfi cˈaːhjeː,kya ap koh kafayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
344,ہمیں کافی چاہیے۔,We need the coffee.,A,hˈʌmẽː kˈaːfi cˈaːhjeː,hʌmẽ kafayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
345,کافی کہاں ہے؟,Where is the coffee?,A,kˈaːfi kˈʌhãː hɛ,kafayay kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
346,کیا کافی یہاں ہے؟,Is the coffee here?,A,kjˈaː kˈaːfi jˈʌhãː hɛ,kya kafayay yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
347,براہِ کرم کافی لے آئیے۔,Please bring the coffee.,A,bˌəraːhˈeː kˈʌrəm kˈaːfi lˈeː ˈaːjeː,bohohhrahay kʌrohohhm kafayay lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
348,براہِ کرم مجھے کافی دیجیے۔,Please give me the coffee.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː kˈaːfi diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay kafayay dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
349,میرے پاس کافی ہے۔,I have the coffee.,A,mˈeːreː pˈaːs kˈaːfi hɛ,mayray pas kafayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
350,کیا آپ کے پاس کافی ہے؟,Do you have the coffee?,B,kjˈaː ˌaːp keː pˈaːs kˈaːfi hɛ,kya ap kay pas kafayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
351,مجھے دودھ چاہیے۔,I need the milk.,A,mˌʊɟʰeː dˈuːdʰ cˈaːhjeː,mohohgyʰay dohohdʰ cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
352,مجھے دودھ نہیں چاہیے۔,I don't need the milk.,B,mˌʊɟʰeː dˈuːdʰ nahˈiːn cˈaːhjeː,mohohgyʰay dohohdʰ nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
353,کیا آپ کو دودھ چاہیے؟,Do you need the milk?,B,kjˈaː ˌaːp kˈoː dˈuːdʰ cˈaːhjeː,kya ap koh dohohdʰ cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
354,ہمیں دودھ چاہیے۔,We need the milk.,A,hˈʌmẽː dˈuːdʰ cˈaːhjeː,hʌmẽ dohohdʰ cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
355,دودھ کہاں ہے؟,Where is the milk?,A,dˈuːdʰ kˈʌhãː hɛ,dohohdʰ kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
356,کیا دودھ یہاں ہے؟,Is the milk here?,A,kjˈaː dˈuːdʰ jˈʌhãː hɛ,kya dohohdʰ yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
357,براہِ کرم دودھ لے آئیے۔,Please bring the milk.,A,bˌəraːhˈeː kˈʌrəm dˈuːdʰ lˈeː ˈaːjeː,bohohhrahay kʌrohohhm dohohdʰ lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
358,براہِ کرم مجھے دودھ دیجیے۔,Please give me the milk.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː dˈuːdʰ diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay dohohdʰ dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
359,میرے پاس دودھ ہے۔,I have the milk.,A,mˈeːreː pˈaːs dˈuːdʰ hɛ,mayray pas dohohdʰ hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
360,کیا آپ کے پاس دودھ ہے؟,Do you have the milk?,B,kjˈaː ˌaːp keː pˈaːs dˈuːdʰ hɛ,kya ap kay pas dohohdʰ hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
361,مجھے روٹی چاہیے۔,I need the bread.,A,mˌʊɟʰeː rˈoːʈi cˈaːhjeː,mohohgyʰay rohtayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
362,مجھے روٹی نہیں چاہیے۔,I don't need the bread.,B,mˌʊɟʰeː rˈoːʈi nahˈiːn cˈaːhjeː,mohohgyʰay rohtayay nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
363,کیا آپ کو روٹی چاہیے؟,Do you need the bread?,B,kjˈaː ˌaːp kˈoː rˈoːʈi cˈaːhjeː,kya ap koh rohtayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
364,ہمیں روٹی چاہیے۔,We need the bread.,A,hˈʌmẽː rˈoːʈi cˈaːhjeː,hʌmẽ rohtayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
365,روٹی کہاں ہے؟,Where is the bread?,A,rˈoːʈi kˈʌhãː hɛ,rohtayay kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
366,کیا روٹی یہاں ہے؟,Is the bread here?,A,kjˈaː rˈoːʈi jˈʌhãː hɛ,kya rohtayay yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
367,براہِ کرم روٹی لے آئیے۔,Please bring the bread.,A,bˌəraːhˈeː kˈʌrəm rˈoːʈi lˈeː ˈaːjeː,bohohhrahay kʌrohohhm rohtayay lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
368,براہِ کرم مجھے روٹی دیجیے۔,Please give me the bread.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː rˈoːʈi diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay rohtayay dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
369,میرے پاس روٹی ہے۔,I have the bread.,A,mˈeːreː pˈaːs rˈoːʈi hɛ,mayray pas rohtayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
370,کیا آپ کے پاس روٹی ہے؟,Do you have the bread?,B,kjˈaː ˌaːp keː pˈaːs rˈoːʈi hɛ,kya ap kay pas rohtayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
371,مجھے جوس چاہیے۔,I need the juice.,A,mˌʊɟʰeː ɟˈoːs cˈaːhjeː,mohohgyʰay gyohs cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
372,مجھے جوس نہیں چاہیے۔,I don't need the juice.,B,mˌʊɟʰeː ɟˈoːs nahˈiːn cˈaːhjeː,mohohgyʰay gyohs nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
373,کیا آپ کو جوس چاہیے؟,Do you need the juice?,B,kjˈaː ˌaːp kˈoː ɟˈoːs cˈaːhjeː,kya ap koh gyohs cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
374,ہمیں جوس چاہیے۔,We need the juice.,A,hˈʌmẽː ɟˈoːs cˈaːhjeː,hʌmẽ gyohs cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
375,جوس کہاں ہے؟,Where is the juice?,A,ɟˈoːs kˈʌhãː hɛ,gyohs kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
376,کیا جوس یہاں ہے؟,Is the juice here?,A,kjˈaː ɟˈoːs jˈʌhãː hɛ,kya gyohs yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
377,براہِ کرم جوس لے آئیے۔,Please bring the juice.,A,bˌəraːhˈeː kˈʌrəm ɟˈoːs lˈeː ˈaːjeː,bohohhrahay kʌrohohhm gyohs lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
378,براہِ کرم مجھے جوس دیجیے۔,Please give me the juice.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː ɟˈoːs diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay gyohs dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
379,میرے پاس جوس ہے۔,I have the juice.,A,mˈeːreː pˈaːs ɟˈoːs hɛ,mayray pas gyohs hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
380,کیا آپ کے پاس جوس ہے؟,Do you have the juice?,B,kjˈaː ˌaːp keː pˈaːs ɟˈoːs hɛ,kya ap kay pas gyohs hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
381,مجھے دوا چاہیے۔,I need the medicine.,A,mˌʊɟʰeː dˈaʋaː cˈaːhjeː,mohohgyʰay daʋa cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
382,مجھے دوا نہیں چاہیے۔,I don't need the medicine.,B,mˌʊɟʰeː dˈaʋaː nahˈiːn cˈaːhjeː,mohohgyʰay daʋa nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
383,کیا آپ کو دوا چاہیے؟,Do you need the medicine?,B,kjˈaː ˌaːp kˈoː dˈaʋaː cˈaːhjeː,kya ap koh daʋa cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
384,ہمیں دوا چاہیے۔,We need the medicine.,A,hˈʌmẽː dˈaʋaː cˈaːhjeː,hʌmẽ daʋa cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
385,دوا کہاں ہے؟,Where is the medicine?,A,dˈaʋaː kˈʌhãː hɛ,daʋa kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
386,کیا دوا یہاں ہے؟,Is the medicine here?,A,kjˈaː dˈaʋaː jˈʌhãː hɛ,kya daʋa yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
387,براہِ کرم دوا لے آئیے۔,Please bring the medicine.,A,bˌəraːhˈeː kˈʌrəm dˈaʋaː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm daʋa lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
388,براہِ کرم مجھے دوا دیجیے۔,Please give me the medicine.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː dˈaʋaː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay daʋa dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
389,میرے پاس دوا ہے۔,I have the medicine.,A,mˈeːreː pˈaːs dˈaʋaː hɛ,mayray pas daʋa hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
390,کیا آپ کے پاس دوا ہے؟,Do you have the medicine?,B,kjˈaː ˌaːp keː pˈaːs dˈaʋaː hɛ,kya ap kay pas daʋa hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
391,مجھے رسید چاہیے۔,I need the receipt.,A,mˌʊɟʰeː rəsˈiːd cˈaːhjeː,mohohgyʰay rohohhsayayd cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
392,مجھے رسید نہیں چاہیے۔,I don't need the receipt.,B,mˌʊɟʰeː rəsˈiːd nahˈiːn cˈaːhjeː,mohohgyʰay rohohhsayayd nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
393,کیا آپ کو رسید چاہیے؟,Do you need the receipt?,B,kjˈaː ˌaːp kˈoː rəsˈiːd cˈaːhjeː,kya ap koh rohohhsayayd cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
394,ہمیں رسید چاہیے۔,We need the receipt.,A,hˈʌmẽː rəsˈiːd cˈaːhjeː,hʌmẽ rohohhsayayd cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
395,رسید کہاں ہے؟,Where is the receipt?,A,rəsˈiːd kˈʌhãː hɛ,rohohhsayayd kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
396,کیا رسید یہاں ہے؟,Is the receipt here?,A,kjˈaː rəsˈiːd jˈʌhãː hɛ,kya rohohhsayayd yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
397,براہِ کرم رسید لے آئیے۔,Please bring the receipt.,A,bˌəraːhˈeː kˈʌrəm rəsˈiːd lˈeː ˈaːjeː,bohohhrahay kʌrohohhm rohohhsayayd lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
398,براہِ کرم مجھے رسید دیجیے۔,Please give me the receipt.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː rəsˈiːd diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay rohohhsayayd dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
399,میرے پاس رسید ہے۔,I have the receipt.,A,mˈeːreː pˈaːs rəsˈiːd hɛ,mayray pas rohohhsayayd hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
400,کیا آپ کے پاس رسید ہے؟,Do you have the receipt?,B,kjˈaː ˌaːp keː pˈaːs rəsˈiːd hɛ,kya ap kay pas rohohhsayayd hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
401,گھر کہاں ہے؟,Where is the house?,A,ɡʰˈʌr kˈʌhãː hɛ,gʰʌr kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
402,کیا گھر قریب ہے؟,Is the house nearby?,A,kjˈaː ɡʰˈʌr qərˈiːb hɛ,kya gʰʌr qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
403,گھر کتنی دور ہے؟,How far is the house?,B,ɡʰˈʌr kˈɪtni dˈuːr hɛ,gʰʌr kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
404,ہمیں گھر جانا ہے۔,We need to go home.,B,hˈʌmẽː ɡʰˈʌr ɟˈaːnaː hɛ,hʌmẽ gʰʌr gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
405,چلیے، گھر چلیں۔,Let's go home.,A,cˈʌljeː ɡʰˈʌr cˈʌlẽː,cʌlyay gʰʌr cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
406,ہوٹل کہاں ہے؟,Where is the hotel?,A,hˈoːʈəl kˈʌhãː hɛ,hohtohohhl kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
407,کیا ہوٹل قریب ہے؟,Is the hotel nearby?,A,kjˈaː hˈoːʈəl qərˈiːb hɛ,kya hohtohohhl qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
408,ہوٹل کتنی دور ہے؟,How far is the hotel?,B,hˈoːʈəl kˈɪtni dˈuːr hɛ,hohtohohhl kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
409,ہمیں ہوٹل جانا ہے۔,We need to go to the hotel.,B,hˈʌmẽː hˈoːʈəl ɟˈaːnaː hɛ,hʌmẽ hohtohohhl gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
410,چلیے، ہوٹل چلیں۔,Let's go to the hotel.,B,cˈʌljeː hˈoːʈəl cˈʌlẽː,cʌlyay hohtohohhl cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
411,ریستوران کہاں ہے؟,Where is the restaurant?,A,rˌeːstoːrˈaːn kˈʌhãː hɛ,raystohran kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
412,کیا ریستوران قریب ہے؟,Is the restaurant nearby?,A,kjˈaː rˌeːstoːrˈaːn qərˈiːb hɛ,kya raystohran qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
413,ریستوران کتنی دور ہے؟,How far is the restaurant?,B,rˌeːstoːrˈaːn kˈɪtni dˈuːr hɛ,raystohran kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
414,ہمیں ریستوران جانا ہے۔,We need to go to the restaurant.,B,hˈʌmẽː rˌeːstoːrˈaːn ɟˈaːnaː hɛ,hʌmẽ raystohran gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
415,چلیے، ریستوران چلیں۔,Let's go to the restaurant.,B,cˈʌljeː rˌeːstoːrˈaːn cˈʌlẽː,cʌlyay raystohran cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
416,کیفے کہاں ہے؟,Where is the cafe?,A,kˈeːfeː kˈʌhãː hɛ,kayfay kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
417,کیا کیفے قریب ہے؟,Is the cafe nearby?,A,kjˈaː kˈeːfeː qərˈiːb hɛ,kya kayfay qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
418,کیفے کتنی دور ہے؟,How far is the cafe?,B,kˈeːfeː kˈɪtni dˈuːr hɛ,kayfay kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
419,ہمیں کیفے جانا ہے۔,We need to go to the cafe.,B,hˈʌmẽː kˈeːfeː ɟˈaːnaː hɛ,hʌmẽ kayfay gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
420,چلیے، کیفے چلیں۔,Let's go to the cafe.,B,cˈʌljeː kˈeːfeː cˈʌlẽː,cʌlyay kayfay cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
421,ریلوے اسٹیشن کہاں ہے؟,Where is the train station?,B,rˈeːlʋeː ˌɪsʈeːʃˈan kˈʌhãː hɛ,raylʋay ayaystayshan kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
422,کیا ریلوے اسٹیشن قریب ہے؟,Is the train station nearby?,B,kjˈaː rˈeːlʋeː ˌɪsʈeːʃˈan qərˈiːb hɛ,kya raylʋay ayaystayshan qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
423,ریلوے اسٹیشن کتنی دور ہے؟,How far is the train station?,B,rˈeːlʋeː ˌɪsʈeːʃˈan kˈɪtni dˈuːr hɛ,raylʋay ayaystayshan kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
424,ہمیں ریلوے اسٹیشن جانا ہے۔,We need to go to the train station.,B,hˈʌmẽː rˈeːlʋeː ˌɪsʈeːʃˈan ɟˈaːnaː hɛ,hʌmẽ raylʋay ayaystayshan gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
425,چلیے، ریلوے اسٹیشن چلیں۔,Let's go to the train station.,B,cˈʌljeː rˈeːlʋeː ˌɪsʈeːʃˈan cˈʌlẽː,cʌlyay raylʋay ayaystayshan cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
426,بس اسٹیشن کہاں ہے؟,Where is the bus station?,B,bˈʌs ˌɪsʈeːʃˈan kˈʌhãː hɛ,bʌs ayaystayshan kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
427,کیا بس اسٹیشن قریب ہے؟,Is the bus station nearby?,B,kjˈaː bˈʌs ˌɪsʈeːʃˈan qərˈiːb hɛ,kya bʌs ayaystayshan qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
428,بس اسٹیشن کتنی دور ہے؟,How far is the bus station?,B,bˈʌs ˌɪsʈeːʃˈan kˈɪtni dˈuːr hɛ,bʌs ayaystayshan kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
429,ہمیں بس اسٹیشن جانا ہے۔,We need to go to the bus station.,B,hˈʌmẽː bˈʌs ˌɪsʈeːʃˈan ɟˈaːnaː hɛ,hʌmẽ bʌs ayaystayshan gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
430,چلیے، بس اسٹیشن چلیں۔,Let's go to the bus station.,B,cˈʌljeː bˈʌs ˌɪsʈeːʃˈan cˈʌlẽː,cʌlyay bʌs ayaystayshan cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
431,بس اسٹاپ کہاں ہے؟,Where is the bus stop?,B,bˈʌs ɪsʈˈaːp kˈʌhãː hɛ,bʌs ayaystap kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
432,کیا بس اسٹاپ قریب ہے؟,Is the bus stop nearby?,B,kjˈaː bˈʌs ɪsʈˈaːp qərˈiːb hɛ,kya bʌs ayaystap qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
433,بس اسٹاپ کتنی دور ہے؟,How far is the bus stop?,B,bˈʌs ɪsʈˈaːp kˈɪtni dˈuːr hɛ,bʌs ayaystap kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
434,ہمیں بس اسٹاپ جانا ہے۔,We need to go to the bus stop.,B,hˈʌmẽː bˈʌs ɪsʈˈaːp ɟˈaːnaː hɛ,hʌmẽ bʌs ayaystap gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
435,چلیے، بس اسٹاپ چلیں۔,Let's go to the bus stop.,B,cˈʌljeː bˈʌs ɪsʈˈaːp cˈʌlẽː,cʌlyay bʌs ayaystap cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
436,ہوائی اڈا کہاں ہے؟,Where is the airport?,A,haʋˈaːi ˈaɖaː kˈʌhãː hɛ,haʋaayay ada kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
437,کیا ہوائی اڈا قریب ہے؟,Is the airport nearby?,A,kjˈaː haʋˈaːi ˈaɖaː qərˈiːb hɛ,kya haʋaayay ada qohohhrayayb hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
438,ہوائی اڈا کتنی دور ہے؟,How far is the airport?,B,haʋˈaːi ˈaɖaː kˈɪtni dˈuːr hɛ,haʋaayay ada kayaytnayay dohohr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
439,ہمیں ہوائی اڈا جانا ہے۔,We need to go to the airport.,B,hˈʌmẽː haʋˈaːi ˈaɖaː ɟˈaːnaː hɛ,hʌmẽ haʋaayay ada gyana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
440,چلیے، ہوائی اڈا چلیں۔,Let's go to the airport.,B,cˈʌljeː haʋˈaːi ˈaɖaː cˈʌlẽː,cʌlyay haʋaayay ada cʌlẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
